"ID","Year","Genotype","TrainProtocol","TrainSequence","TrainGroup","Day","TrainSession","ShockOnOff","PairedPartner","Experimenter","Housing","TestLocation","APA","APA2","TrainSessionCombo","pair1","pair2","TrainSessionComboNum","SdevSpeedArena","Linearity.Arena.","NumEntrances","Time1stEntr","Path1stEntr","Speed1stEntr.cm.s.","Dist1stEntr.m.","NumShock","MaxTimeAvoid","Time2ndEntr","Path2ndEntr","Speed2ndEntr","TimeTarget","pTimeTarget","pTimeCCW","pTimeOPP","pTimeCW","RayleigLength","RayleigAngle","PolarAvgVal","PolarSdVal","PolarMinVal","PolarMinBin","Min50.RngLoBin","Min50.RngHiBin","PolarMaxVal","PolarMaxBin","Max50.RngLoBin","Max50.RngHiBin","AnnularMinVal","AnnularMinBin","AnnularMaxVal","AnnularMaxBin","AnnularAvg","AnnularSd","AnnularSkewnes","AnnularKurtosis","Speed1","Speed2"
"16-122A","2016","WT","3-day","train-train","trained","1","Hab","Off","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-122A_Hab","16-122B_Hab",1,3.21,0.4929,31,2.8,0.07,11.24,1.23,48,75,13.43,0.72,17.5,84.571,0.2102,0.2908,0.2857,0.2133,0.11,110.41,183.15,97.49,0.0115,350,160,20,0.0401,160,40,210,0.0207,15.8,0.2553,13.1,11.04,22.77,1.12,3.76,0.025,0.0536113179448995
"16-122A","2016","WT","3-day","train-train","trained","1","T1","On","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-122A_T1","16-122B_T1",2,2.22,0.2854,11,33.77,0.97,9.49,0.76,12,148,45.93,1.36,3.67,12.599,0.0325,0.5261,0.3559,0.0856,0.56,124.44,212.45,62.16,4e-04,320,150,80,0.0664,130,70,170,3e-04,16.9,0.2052,14.5,12.23,21.2,0.88,3.36,0.0287237192774652,0.0296102765077292
"16-122A","2016","WT","3-day","train-train","trained","1","T2","On","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-122A_T2","16-122B_T2",3,2.13,0.2054,7,19.47,0.23,3.33,0.54,9,194,84.77,1.37,1.1,13.034,0.0347,0.4712,0.3793,0.1148,0.51,131.67,217.94,66.26,8e-04,0,150,80,0.0657,120,70,170,0.0088,16.9,0.3279,14.5,12.77,19.14,1.63,5.97,0.0118130457113508,0.0161613778459361
"16-122A","2016","WT","3-day","train-train","trained","1","T3","On","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-122A_T3","16-122B_T3",4,2.58,0.302,8,52.53,1.35,1.5,0.49,9,129,145.53,3.41,0.56,11.168,0.0275,0.2007,0.5228,0.249,0.48,185.06,235.58,76,0.0014,350,220,150,0.0631,190,140,240,2e-04,16.9,0.256,11.5,11.65,22.6,1.14,4,0.0256996002284409,0.0234315948601663
"16-122A","2016","WT","3-day","train-train","trained","2","Retention","Off","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-122A_Retention","16-122B_Retention",9,1.63,0.2775,17,72.83,1.23,9.98,1.48,54,72,88.3,1.71,7.7,100.634,0.2511,0.1617,0.3006,0.2866,0.12,245.16,190.84,108.94,0.0125,90,340,200,0.0469,240,140,300,0.0067,15.8,0.2672,9.7,10.5,19.01,0.66,3.26,0.0168886447892352,0.019365798414496
"16-122A","2016","WT","3-day","train-train","trained","2","T4","On","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","T4_C1","16-122A_T4_C1","16-122B_T4_C1",6,1.96,0.2697,5,31.47,0.43,1.22,0.4,5,233,52.67,0.93,1.71,5.667,0.0151,0.529,0.3922,0.0638,0.57,129.63,220.68,58.84,0,350,140,70,0.0731,120,70,170,0.0019,16.9,0.3043,13.1,12.74,17.01,1.24,5.19,0.0136638068001271,0.0176571103094741
"16-122A","2016","WT","3-day","train-train","trained","2","T5","On","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","T5_C2","16-122A_T5_C2","16-122B_T5_C2",7,2,0.2821,3,37.3,0.71,1.53,0.23,3,325,52.67,1.07,1.59,3.034,0.0078,0.4303,0.5199,0.042,0.7,142.12,228.36,50.61,0,0,160,110,0.087,130,90,170,0.0105,3.1,0.3448,14.5,13.78,15.22,2.44,13.07,0.0190348525469169,0.0203151699259541
"16-122A","2016","WT","3-day","train-train","trained","2","T6","On","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","T6_C3","16-122A_T6_C3","16-122B_T6_C3",8,1.93,0.2718,3,188.6,3.41,1.48,0.24,4,304,245.83,4.59,1.59,5.067,0.0126,0.7609,0.203,0.0235,0.76,110.32,202.47,43.93,0,10,120,80,0.1044,100,70,140,0.0013,16.9,0.3035,15.8,13.57,17.57,1.86,7.94,0.0180805938494168,0.0186714396127405
"16-122A","2016","WT","3-day","train-train","trained","3","Retention","Off","16-122B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-122A_Retention","16-122B_Retention",9,1.85,0.3923,6,291.2,5.32,2.57,0.45,18,291,385.83,7.89,7.41,37.101,0.0965,0.286,0.5168,0.1007,0.55,150.85,223.37,67.32,0.0041,330,170,110,0.0864,150,100,190,0.0357,15.8,0.2493,13.1,11.47,21.51,1.1,3.8,0.0182692307692308,0.0204494207293368
"16-123A","2016","WT","3-day","train-train","trained","1","Hab","Off","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-123A_Hab","16-123B_Hab",1,3.34,0.3716,26,13.03,0.81,7.11,1.1,60,55,26.3,1.8,12.32,110.066,0.2741,0.2616,0.2694,0.1949,0.03,89.54,182.69,100.95,0.0151,90,60,250,0.048,60,260,90,0.0026,16.9,0.2446,13.1,11.38,21.66,0.92,3.45,0.0621642363775902,0.0684410646387833
"16-123A","2016","WT","3-day","train-train","trained","1","T1","On","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-123A_T1","16-123B_T1",2,1.9,0.3255,6,7.77,0.17,1.41,0.45,6,289,18.67,0.48,2.2,6.598,0.0173,0.137,0.5905,0.2552,0.6,203.44,257.38,66.11,4e-04,0,230,190,0.0992,220,180,250,1e-04,16.9,0.3026,14.5,12.87,18.4,1.23,4.38,0.0218790218790219,0.0257096946973755
"16-123A","2016","WT","3-day","train-train","trained","1","T2","On","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-123A_T2","16-123B_T2",3,2.07,0.2819,13,48.3,0.81,1.58,0.95,20,102,66.83,1.1,1.59,33.266,0.0917,0.447,0.4332,0.0281,0.48,121.23,208.28,66.3,7e-04,260,140,50,0.0609,50,20,140,0.0099,16.9,0.2464,14.5,12.22,27.91,1.42,4.08,0.0167701863354037,0.016459673799192
"16-123A","2016","WT","3-day","train-train","trained","1","T3","On","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-123A_T3","16-123B_T3",4,2.73,0.3394,7,90.07,2.08,9.33,0.43,8,154,98.33,2.46,0.49,9.033,0.0227,0.2734,0.4527,0.2512,0.43,173.01,223.39,81.52,5e-04,0,200,120,0.0583,130,110,220,0.0094,16.9,0.3801,15.8,14.29,15,3.31,17.42,0.0230931497723992,0.0250177972134649
"16-123A","2016","WT","3-day","train-train","trained","2","Retest","On","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","Retest","16-123A_Retest","16-123B_Retest",5,2.24,0.2732,3,13.33,0.4,8.74,0.21,3,384,37.93,0.99,3.04,3.633,0.0095,0.2428,0.3895,0.3582,0.49,196.22,249.95,71.21,1e-04,0,260,190,0.0774,240,170,270,0.0035,3.1,0.4339,15.8,14.63,11.42,2.78,14.78,0.0300075018754689,0.0261007118375956
"16-123A","2016","WT","3-day","train-train","trained","2","T4","On","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","T4_C1","16-123A_T4_C1","16-123B_T4_C1",6,2.39,0.2379,6,126.23,2.58,1.18,0.42,6,210,185.63,3.84,1.59,5.131,0.013,0.3719,0.2944,0.3206,0.32,173.63,219.49,87.53,1e-04,0,240,130,0.0561,230,150,300,0.0028,7.5,0.5497,15.8,15.03,9.8,3.62,24.17,0.0204388814069556,0.0206863114798255
"16-123A","2016","WT","3-day","train-train","trained","2","T5","On","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","T5_C2","16-123A_T5_C2","16-123B_T5_C2",7,2.4,0.2798,5,55.13,1,1.97,0.35,5,201,256.9,5.78,2.33,5.367,0.0137,0.1975,0.4119,0.3769,0.41,202.53,217.89,98.01,2e-04,0,250,150,0.0535,230,130,260,0.0052,3.1,0.4032,15.8,14.55,12.99,2.04,8.62,0.018138944313441,0.0224990268586999
"16-123A","2016","WT","3-day","train-train","trained","5","Retention","Off","16-123B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-123A_Retention","16-123B_Retention",9,2.82,0.4365,14,21.27,0.49,0.92,0.78,24,110,25.27,0.6,6.36,41.301,0.1026,0.3385,0.2388,0.3201,0.17,203.81,196.6,107.34,0.0043,10,230,90,0.0497,90,60,230,0.0163,3.1,0.3579,14.5,13.08,15.63,1.83,7.58,0.0230371415138693,0.0237435694499406
"16-124A","2016","WT","3-day","train-train","trained","1","Hab","Off","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-124A_Hab","16-357A_Hab",1,3.14,0.5242,32,10.77,0.53,8.16,1.27,68,40,20,1.15,9.33,125.202,0.3084,0.2564,0.2257,0.2095,0.11,31.12,171.78,99.02,0.0166,270,80,300,0.0417,10,310,120,6e-04,15.8,0.3587,13.1,11.71,19.76,1.6,5.56,0.0492107706592386,0.0575
"16-124A","2016","WT","3-day","train-train","trained","1","T1","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-124A_T1","16-357A_T1",2,2.28,0.2822,12,6.27,0.17,6.02,0.81,15,121,61.5,1.21,2.71,17.399,0.0432,0.7324,0.1909,0.0334,0.68,104.05,196.44,51.63,2e-04,320,120,80,0.1037,100,60,130,1e-04,16.9,0.4135,14.5,14.61,11.43,3.5,20.23,0.0271132376395534,0.0196747967479675
"16-124A","2016","WT","3-day","train-train","trained","1","T2","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-124A_T2","16-357A_T2",3,2.2,0.3678,4,15.2,0.42,0.99,0.27,5,226,183.8,4.54,4.1,7.833,0.0205,0.209,0.6566,0.1139,0.63,173.58,253.67,55.95,8e-04,350,210,150,0.0847,190,130,220,6e-04,16.9,0.4528,14.5,14.68,11.28,3.97,23.03,0.0276315789473684,0.0247007616974973
"16-124A","2016","WT","3-day","train-train","trained","1","T3","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-124A_T3","16-357A_T3",4,2.1,0.3338,2,34.67,0.58,1.71,0.14,2,428,463.6,10.57,6.21,2.233,0.0054,0.2745,0.6506,0.0695,0.64,171.73,254.29,53.03,0,330,220,170,0.0958,190,150,230,0.003,9.7,0.5428,15.8,14.9,8.93,5.33,47.17,0.0167291606576291,0.0227998274374461
"16-124A","2016","WT","3-day","train-train","trained","2","Retest","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","Retest","16-124A_Retest","16-357A_Retest",5,2.08,0.3409,1,324.3,6.95,9.44,0.08,1,324,599.97,13.11,-1,1.034,0.0026,0.2953,0.6794,0.0227,0.8,150.25,239.14,39.04,0,20,160,130,0.1221,150,120,180,0.0067,9.7,0.5652,15.8,15.08,6.04,2.67,13.81,0.0214307739747148,0.0218510925546277
"16-124A","2016","WT","3-day","train-train","trained","2","T4","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","T4_C1","16-124A_T4_C1","16-357A_T4_C1",6,2.41,0.2648,4,40.1,0.81,1.53,0.27,4,301,117.17,2.66,1.53,3.468,0.0092,0.8264,0.1635,9e-04,0.83,110.11,200.23,35.21,0,0,130,100,0.1234,110,90,150,2e-04,7.5,0.7482,15.8,15.47,4.61,4.74,68.3,0.0201995012468828,0.0227020568404882
"16-124A","2016","WT","3-day","train-train","trained","2","T5","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","T5_C2","16-124A_T5_C2","16-357A_T5_C2",7,2.1,0.3359,1,385.53,8.23,2.02,0.07,1,385,600,13.52,-1,0.6,0.0014,0.7147,0.2675,0.0164,0.78,119.16,207.9,42.57,0,0,130,100,0.1342,110,80,140,1e-04,16.9,0.6729,15.8,15.26,8.21,5.45,47.18,0.0213472362721448,0.0225333333333333
"16-124A","2016","WT","3-day","train-train","trained","2","T6","On","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","T6_C3","16-124A_T6_C3","16-357A_T6_C3",8,1.71,0.2793,2,107.5,2.14,1.48,0.19,2,361,468.5,7.57,4.93,1.834,0.0045,0.3961,0.5991,2e-04,0.81,128.71,218.5,36.95,0,260,140,110,0.1324,130,100,160,6e-04,7.5,0.6996,15.8,15.33,5.13,6.24,83.01,0.019906976744186,0.0161579509071505
"16-124A","2016","WT","3-day","train-train","trained","3","Retention","Off","16-357A","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-124A_Retention","16-357A_Retention",9,2.31,0.3714,4,289.83,6.45,7.89,0.27,6,289,461.33,10.99,6.99,10.7,0.0266,0.3658,0.5405,0.0671,0.65,146.65,232.23,54.68,5e-04,300,170,120,0.0837,160,110,190,0.0044,7.5,0.4391,15.8,14.77,8.31,2.26,11.45,0.0222544250077632,0.023822426462619
"16-124B","2016","WT","3-day","train-train","trained","1","Hab","Off","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-124B_Hab","16-357B_Hab",1,2.85,0.4562,27,1.03,0,11.75,1.18,56,40,11.4,0.81,4.93,99.138,0.2584,0.3568,0.1592,0.2255,0.2,70.43,176.27,93.45,0.0123,180,130,20,0.0494,50,10,150,0.0225,15.8,0.3741,13.1,11.89,18.65,1.32,4.31,0,0.0710526315789474
"16-124B","2016","WT","3-day","train-train","trained","1","T1","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-124B_T1","16-357B_T1",2,2.25,0.2746,13,4,0.11,10.48,0.89,16,76,40.47,0.71,0.68,16.333,0.0434,0.5784,0.3143,0.0639,0.58,117.31,204.67,62.03,0.0011,340,150,90,0.0753,130,70,160,6e-04,16.9,0.2788,14.5,11.87,27.36,0.92,2.56,0.0275,0.0175438596491228
"16-124B","2016","WT","3-day","train-train","trained","1","T2","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-124B_T2","16-357B_T2",3,2.66,0.289,7,28.3,0.57,1.71,0.41,7,184,54.8,1.52,1.53,8.299,0.023,0.4161,0.448,0.1128,0.55,146.47,232.5,61.55,2e-04,340,170,100,0.0711,140,90,190,0.0084,16.9,0.4103,15.8,14.16,17.48,2.62,11.37,0.0201413427561837,0.0277372262773723
"16-124B","2016","WT","3-day","train-train","trained","1","T3","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-124B_T3","16-357B_T3",4,2.45,0.2357,3,15.27,0.28,1.65,0.19,3,286,159.3,4.16,2.32,3.1,0.0078,0.3169,0.6415,0.0338,0.75,147.79,234.35,44.76,2e-04,330,170,130,0.098,140,120,190,0.0021,7.5,0.639,15.8,15.22,10.84,5.69,44.96,0.0183366077275704,0.0261142498430634
"16-124B","2016","WT","3-day","train-train","trained","2","Retest","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","Retest","16-124B_Retest","16-357B_Retest",5,2.96,0.291,12,12.17,0.35,2.94,0.64,13,144,23.07,1,14.54,15.201,0.0404,0.4282,0.4026,0.1288,0.54,140.75,224.12,63.86,0.0018,0,160,100,0.0782,120,90,180,0.0128,7.5,0.5032,15.8,14.49,16.14,2.53,11.11,0.028759244042728,0.0433463372345037
"16-124B","2016","WT","3-day","train-train","trained","2","T4","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","T4_C1","16-124B_T4_C1","16-357B_T4_C1",6,2.36,0.3091,11,7.37,0.05,1.13,0.72,13,244,63,1.18,1.96,16.1,0.0438,0.5157,0.3196,0.121,0.46,128.49,209.32,72.14,6e-04,350,150,70,0.0737,100,50,150,0.0053,7.5,0.5221,15.8,15.07,13.51,4.49,27.23,0.0067842605156038,0.0187301587301587
"16-124B","2016","WT","3-day","train-train","trained","2","T5","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","T5_C2","16-124B_T5_C2","16-357B_T5_C2",7,2.49,0.2903,11,49.67,1.04,1.9,0.68,11,106,66.53,1.42,5.82,13.865,0.0376,0.4989,0.3821,0.0814,0.53,123.11,213.22,63.11,5e-04,320,150,70,0.0603,70,50,160,0.0014,7.5,0.6135,15.8,15.46,8.02,2.38,11.06,0.0209381920676465,0.0213437546971291
"16-124B","2016","WT","3-day","train-train","trained","2","T6","On","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","T6_C3","16-124B_T6_C3","16-357B_T6_C3",8,2.92,0.35,11,0.53,0,-1,0.59,12,109,64.83,1.68,1.96,14.964,0.0397,0.4116,0.3097,0.239,0.35,147.91,216.34,81,0.0015,320,170,70,0.0643,100,40,170,0.0144,9.7,0.3584,15.8,14.19,22.01,2.74,10.42,0,0.025913928736696
"16-124B","2016","WT","3-day","train-train","trained","3","Retention","Off","16-357B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-124B_Retention","16-357B_Retention",9,2.77,0.4735,18,126.2,3.39,4.06,0.98,35,126,133.17,3.58,10.82,61.406,0.1862,0.349,0.3255,0.1393,0.24,130.3,190.93,89.72,0.0085,340,200,90,0.0539,140,60,200,0.0038,16.9,0.3695,14.5,13.75,19.16,2.35,9.25,0.0268621236133122,0.0268829315911992
"16-125A","2016","WT","3-day","train-train","trained","1","Hab","Off","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-125A_Hab","16-125B_Hab",1,3.11,0.5631,31,0.53,0,-1,1.26,51,71,10.77,0.66,14.19,88.169,0.2303,0.2752,0.2489,0.2455,0.08,75.97,171.07,98.58,0.0144,310,190,40,0.0511,40,0,170,5e-04,16.9,0.3966,13.1,11.51,20.33,1.39,4.39,0,0.0612813370473538
"16-125A","2016","WT","3-day","train-train","trained","1","T1","On","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-125A_T1","16-125B_T1",2,2.8,0.3545,12,103.43,3.89,2.91,0.66,37,123,194.07,6.51,1.41,74.77,0.1877,0.3551,0.2489,0.2083,0.19,118.67,190.57,93.13,0.0125,340,160,40,0.0473,140,20,170,6e-04,16.9,0.3236,14.5,13.25,16.01,1.74,6.8,0.0376099777627381,0.0335445973102489
"16-125A","2016","WT","3-day","train-train","trained","1","T2","On","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-125A_T2","16-125B_T2",3,2.26,0.3866,4,24.63,0.4,1.83,0.25,7,166,156,3.54,7.86,10.334,0.0259,0.2376,0.523,0.2134,0.51,184.95,251.48,66.86,5e-04,350,240,170,0.0784,220,150,240,0.009,7.5,0.4766,14.5,14.16,13.56,3.41,18.16,0.0162403572878603,0.0226923076923077
"16-125A","2016","WT","3-day","train-train","trained","1","T3","On","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-125A_T3","16-125B_T3",4,2.38,0.4119,7,206.63,5.7,3.29,0.42,16,206,286.03,8.01,3.61,27.566,0.0686,0.2505,0.4794,0.2015,0.45,176.79,235.43,75.14,0.0031,320,230,150,0.0607,190,130,240,0.0322,7.5,0.4174,14.5,13.41,18.58,2.22,8.27,0.0275855393698882,0.0280040555186519
"16-125A","2016","WT","3-day","train-train","trained","2","Retest","On","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","Retest","16-125A_Retest","16-125B_Retest",5,2.17,0.322,7,224.3,5.49,3.69,0.46,10,224,233.27,5.74,7.87,18.299,0.0461,0.4112,0.4366,0.1061,0.47,140.27,220.59,69,0.0015,340,180,90,0.0597,160,90,200,0.0053,3.1,0.4828,14.5,14.42,10.24,3.42,21.37,0.0244761480160499,0.0246066789557166
"16-125A","2016","WT","3-day","train-train","trained","2","T4","On","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","T4_C1","16-125A_T4_C1","16-125B_T4_C1",6,2.42,0.3862,9,63.23,1.86,3.45,0.54,17,120,183.6,4.65,3.31,38.631,0.0899,0.3969,0.4027,0.1105,0.43,137.07,213.86,73.32,0.0032,290,190,100,0.0606,120,60,180,0.0267,3.1,0.4273,14.5,13.69,18.23,2.44,9.59,0.0294164162581053,0.0253267973856209
"16-125A","2016","WT","3-day","train-train","trained","2","T6","On","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","T6_C3","16-125A_T6_C3","16-125B_T6_C3",8,2.69,0.195,2,46,0.86,4.52,0.13,2,406,193.97,4.6,2.46,1.533,0.0038,0.4778,0.4899,0.0286,0.67,135.76,224.14,50.99,0,0,160,100,0.077,160,90,180,4e-04,3.1,0.7292,15.8,15.23,6.18,4.22,35.02,0.018695652173913,0.0237150074753828
"16-125A","2016","WT","3-day","train-train","trained","3","Retention","Off","16-125B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-125A_Retention","16-125B_Retention",9,2.27,0.3357,6,238.63,5.72,5.33,0.4,14,238,300.2,7.19,9.1,27.632,0.0691,0.3451,0.4075,0.1783,0.42,154.97,226,74.74,5e-04,330,190,100,0.0591,160,90,210,0.0388,3.1,0.3553,14.5,12.7,20.86,1.36,4.34,0.0239701630138708,0.0239506995336442
"16-126A","2016","WT","3-day","train-train","trained","1","Hab","Off","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-126A_Hab","16-126B_Hab",1,3.53,0.5632,41,1.37,0.05,8.51,1.28,67,34,15.53,0.78,11.63,114.231,0.2868,0.2098,0.1947,0.3087,0.12,312.84,168.01,108.39,0.0149,90,50,270,0.0465,280,250,60,0.002,16.9,0.2249,13.1,11.05,24.04,0.82,3.09,0.0364963503649635,0.0502253702511269
"16-126A","2016","WT","3-day","train-train","trained","1","T1","On","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-126A_T1","16-126B_T1",2,1.54,0.3103,6,6.97,0.28,4.64,0.51,6,178,72.6,1.68,1.29,9.799,0.024,0.243,0.478,0.2549,0.48,184.42,242.44,73.17,4e-04,0,240,160,0.0627,190,150,260,0.0045,15.8,0.2548,3.1,8.61,26.02,0.4,2.4,0.0401721664275466,0.0231404958677686
"16-126A","2016","WT","3-day","train-train","trained","1","T2","On","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-126A_T2","16-126B_T2",3,1.87,0.2666,8,15.7,0.14,0.72,0.6,9,146,30.47,0.53,2.87,14.097,0.0348,0.3589,0.4383,0.168,0.43,156.7,230.32,71.54,5e-04,340,200,110,0.0611,190,120,240,0.0281,15.8,0.2074,11.5,10.99,25.37,0.93,2.98,0.0089171974522293,0.017394158188382
"16-126A","2016","WT","3-day","train-train","trained","1","T3","On","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-126A_T3","16-126B_T3",4,3.41,0.332,15,22.77,0.26,0.99,0.69,25,117,100.53,2.03,1.59,39.234,0.1,0.3137,0.3393,0.247,0.24,163.22,218.76,87.97,0.0066,330,250,130,0.052,240,130,280,0.015,16.9,0.3429,14.5,13.24,16.41,1.52,6.36,0.0114185331576636,0.0201929772207301
"16-126A","2016","WT","3-day","train-train","trained","2","Retention","Off","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-126A_Retention","16-126B_Retention",9,2.03,0.3057,12,3.33,0.15,14,0.77,39,191,66.73,1.26,3,73.571,0.1804,0.2965,0.2381,0.285,0.1,172.41,194.35,102.39,0.0166,30,280,140,0.0395,210,120,300,0.0126,3.1,0.231,11.5,12.88,16.8,0.98,4.93,0.045045045045045,0.018882062041061
"16-126A","2016","WT","3-day","train-train","trained","2","T4","On","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","T4_C1","16-126A_T4_C1","16-126B_T4_C1",6,2.75,0.2783,6,13.63,0.2,1.48,0.35,6,197,126.17,2.85,1.9,10.268,0.0272,0.3071,0.3912,0.2746,0.41,177,241.21,73.16,4e-04,330,240,150,0.0633,230,150,270,0.0123,7.5,0.3893,14.5,13.86,15.6,2.57,12.64,0.0146735143066764,0.0225885709756678
"16-126A","2016","WT","3-day","train-train","trained","2","T5","On","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","T5_C2","16-126A_T5_C2","16-126B_T5_C2",7,3.19,0.325,19,14.63,0.65,10.36,0.93,21,67,17.63,0.92,6.09,25.229,0.0668,0.4454,0.285,0.2028,0.27,131.79,213.81,82.7,0.0039,340,160,50,0.0578,70,20,150,0.0158,16.9,0.3479,14.5,13.28,15.81,1.82,8.61,0.0444292549555707,0.05218377765173
"16-126A","2016","WT","3-day","train-train","trained","2","T6","On","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","T6_C3","16-126A_T6_C3","16-126B_T6_C3",8,2.51,0.2663,9,22.03,0.46,1.65,0.57,10,146,45.8,1.02,1.16,10.966,0.0282,0.4814,0.424,0.0664,0.54,132.77,221.02,62.4,7e-04,290,170,90,0.0632,110,70,180,0.0208,7.5,0.463,14.5,13.19,16.27,2.52,10.64,0.0208806173399909,0.0222707423580786
"16-126A","2016","WT","3-day","train-train","trained","3","Retention","Off","16-126B","Maddy","AnimalRoom","MBL","consistent","consistent","Retention","16-126A_Retention","16-126B_Retention",9,2.1,0.3302,8,110.43,2.67,1.56,0.51,16,215,325.47,8.17,4.56,28.432,0.0713,0.482,0.3401,0.1066,0.44,129.51,215.33,70.94,0.0037,300,150,70,0.0592,110,50,160,0.0275,3.1,0.3222,13.1,12.32,16.7,1.45,5.98,0.0241782124422711,0.0251021599532983
"16-357C","2016","WT","3-day","train-train","trained","1","Hab","Off",NA,"Maddy","AnimalRoom","MBL","consistent","consistent","Hab","16-357C_Hab","NA_Hab",1,3.24,0.5191,32,0.53,0,-1,1.36,49,48,10.7,0.59,6,85.668,0.2228,0.316,0.2155,0.2457,0.09,73.7,179.98,99.29,0.0118,0,170,30,0.0432,120,0,170,0.0039,15.8,0.3336,13.1,11.82,20.24,1.58,5.31,0,0.0551401869158879
"16-357C","2016","WT","3-day","train-train","trained","1","T1","On",NA,"Maddy","AnimalRoom","MBL","consistent","consistent","T1","16-357C_T1","NA_T1",2,2.32,0.3341,7,14.13,0.52,7.31,0.44,7,261,18.77,0.83,6.38,7.234,0.0169,0.4871,0.4131,0.0829,0.58,137.78,221.83,61.32,4e-04,0,150,90,0.0784,110,80,170,0.0037,16.9,0.3214,14.5,13.14,20.54,1.62,5.54,0.0368011323425336,0.0442194992008524
"16-357C","2016","WT","3-day","train-train","trained","1","T2","On",NA,"Maddy","AnimalRoom","MBL","consistent","consistent","T2","16-357C_T2","NA_T2",3,2.33,0.3444,5,20.7,0.32,2.08,0.32,5,425,38.57,0.79,3.99,3.933,0.0099,0.2554,0.6464,0.0883,0.63,173.29,250.67,55.62,0,10,220,170,0.0872,200,150,230,0.002,7.5,0.527,15.8,15.04,8.86,3.95,29.67,0.0154589371980676,0.020482240082966
"16-357C","2016","WT","3-day","train-train","trained","1","T3","On",NA,"Maddy","AnimalRoom","MBL","consistent","consistent","T3","16-357C_T3","NA_T3",4,2.12,0.3816,1,578.33,13.72,2.05,0.07,1,578,599.97,14.45,-1,1.5,0.0041,0.0589,0.6766,0.2603,0.78,206.93,279.51,44.43,0,0,230,200,0.1161,220,180,240,0.0014,7.5,0.7194,15.8,15.35,5.29,3.72,29.24,0.0237234796742344,0.0240845375602113
