"","16-116B","16-117D","16-118B","16-118D","16-119B","16-119D","16-120B","16-120D","16-122B","16-122D","16-123D","16-124D","16-125D","16-126B"
"Golga7",8.10250553505275,8.29176373715654,8.17434068801253,8.28612918654656,8.20723304556185,8.18811976358023,8.05274051683253,8.15542396048322,7.99908071545915,8.20193197837769,8.21169407762335,8.07716296606137,8.14438269601403,8.17303050522914
"Golga7b",8.77571924671298,8.52540998020969,8.72485637087223,8.95130596758501,8.93250230732785,8.66051908321549,8.73657631545383,8.93530236896311,8.92404575871939,8.7253762580507,8.63754386940173,8.71064138509968,8.73073350908763,8.90246200192014
"Golgb1",9.74196614460307,9.36051824521346,9.56268140546256,9.1108019195599,9.12018874040488,9.14594769958329,9.46298165425752,9.41543249657137,9.33012308473538,9.21032629519338,9.52522441962698,9.46013916852982,9.30319317372881,9.24847072883571
"Golim4",8.11896956455669,8.10998719541272,7.87618684463896,7.96369629651676,7.85862780724785,8.10036623861935,8.1647721077368,8.08692689094164,8.08065322183375,8.10646111552501,8.03888305798399,8.07031354059403,8.0794834241129,8.00308025096398
"Golm1",8.3096901298966,8.38456514282465,8.30662225246266,8.19555862770468,8.14327695176495,8.26270990991075,8.18123484924797,8.34687248267987,8.36134965720202,8.2884723651833,8.18810612488739,8.31021479202012,8.19012674801476,8.26237661178207
"Golph3",8.26896891079817,8.46145138212002,8.47690421287628,8.47166574011618,8.65743212000533,8.57396458105526,8.50656669802287,8.5675189211834,8.55483870415463,8.62457846658566,8.38206586025612,8.53732891140224,8.51609410718105,8.62584057847767
"Golph3l",7.76558974273883,7.65422906890901,7.68517353703045,7.6955476556669,7.82323847050758,7.78988707900912,7.65288705375354,7.80453593684494,7.7868064534634,7.56673321482859,7.74874151236739,7.87681211675982,7.61401277243525,7.80399995746864
"Golt1b",8.1895015567012,8.10998719541272,7.86824695482571,8.10267641991984,8.03431364798773,8.11344668072481,8.07142547162174,8.21906963603055,8.19273570953826,8.00486543170991,8.22900156992731,8.07031354059403,8.16754292603242,7.87927878632619
"Gon4l",9.65058831970959,9.25020821958039,9.49936780928194,9.25788869668093,9.20455778862599,9.48262437697869,9.53844808816276,9.25415124471411,9.38570754625114,9.46371832303459,9.52903329370946,9.42953257890141,9.3003783511234,9.23559713244975
"Gopc",8.28273226927944,8.49390515448136,8.39309749682801,8.19555862770468,8.41383889582965,8.54914963444694,8.66382333165808,8.38220733325821,8.22382477121207,8.5304080981999,8.20585305673837,8.42992349161935,8.42052836749872,8.37143684781388
"Gorab",7.90638144458104,7.84668161954677,7.82712594236236,7.85847520851313,7.89230231435015,7.88267266690374,8.00074675707929,7.88066218665917,7.9857723145364,7.78100117133519,7.89981951136803,7.94415384848368,7.79912493577902,7.74855720091226
"Gorasp1",7.90638144458104,8.06128810720373,7.93674625686285,7.98134070788662,8.15524535300193,8.01004657608846,8.23920639527757,8.0709426082851,8.22382477121207,8.11648155593051,8.25716165564546,8.22156168563152,8.10439039321743,8.02955447807165
"Gorasp2",8.97885505918303,8.74342138675701,8.83572476684434,8.96820168994497,8.8972820439109,9.07265747482306,8.8050744745934,8.84680104315786,9.02972984440839,8.92545719695573,8.94513506195808,8.82876560062174,8.94214087403764,8.90526508722424
"Gosr1",8.34879904432986,8.48588338153867,8.20126280718259,8.2674309685612,8.22943311464849,8.20586689766308,8.33637298424517,8.49198730003855,8.24896895518198,8.20193197837769,8.43454162743857,8.14912962047048,8.26854492169804,8.23696745681431
"Gosr2",8.54087090246419,8.59315080787223,8.83278031430147,8.58868963619829,8.63534393432054,8.39665893735805,8.67401784078394,8.50751813281547,8.61585180833501,8.54989260423425,8.66428204422799,8.52877545081905,8.71731279436584,8.58244016439435
"Got1",9.58068694294439,9.50870769892867,9.59570711944065,9.70158365735361,9.82224244063405,9.63156796227933,9.62280047783947,9.54820592119177,9.69897399233854,9.71162095188999,9.5958158983813,9.58340752319296,9.59937241923639,9.76558165289806
"Got1l1",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21701786864841,7.26884494287119,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21943179020887,7.10002704064862,7.10002704064862,7.21384508154889
"Got2",9.61946497464879,9.62617914471342,9.72180929957308,9.69388449958529,9.86143167246663,9.57762013043491,9.7453971968062,10.0540901709567,9.83751917270337,9.78393100241065,9.56469068287142,9.72321251095766,9.64368905636744,9.69557678738754
"Gp1ba",7.10002704064862,7.49310405491879,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.26051955410886,7.10002704064862,7.21246386038792,7.35643104264416,7.10002704064862,7.3677354993418,7.10002704064862,7.10002704064862
"Gp1bb",7.58199414589449,7.32743726433593,7.61685419850237,7.46075406490068,7.56608932122181,7.33863579213739,7.3268810007868,7.56638023472784,7.45477905263761,7.53058787485795,7.60419373188708,7.51393348102726,7.39781977965702,7.45911698373634
"Gp5",7.23427470519433,7.10002704064862,7.10002704064862,7.22785396999922,7.10002704064862,7.26884494287119,7.29653884316416,7.10002704064862,7.10002704064862,7.24819174357296,7.10002704064862,7.21988726958263,7.10002704064862,7.21384508154889
"Gp6",7.10002704064862,7.10002704064862,7.35323840666608,7.22785396999922,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.29467494664535,7.24819174357296,7.10002704064862,7.33954128945174,7.10002704064862,7.26094836943922
"Gp9",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.33863579213739,7.10002704064862,7.10002704064862,7.32473039965414,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Gpa33",7.10002704064862,7.10002704064862,7.26029517690277,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Gpaa1",7.85120636471818,8.14480005616481,8.06394045136267,7.99001616210079,8.12501757814523,8.10036623861935,8.14234517049036,8.06283610983212,8.14403678182831,8.14587602090303,8.03888305798399,8.18000770239986,8.00000040332657,8.15632721393861
"Gpalpp1",8.39869537956936,8.30144249560592,8.26287692278329,8.36898855750789,8.42741638426503,8.4392002061841,8.48673534495889,8.55774345220527,8.2973626482121,8.40178006231699,8.10691833997552,8.34149214132933,8.30217156929957,8.28223128696768
"Gpam",8.25500665201128,8.28198829760413,8.49686032491328,8.06416372306407,8.08731762234837,8.18212734045674,8.21330108742295,8.27222418764913,8.09840238530294,8.10646111552501,8.35227315635977,8.45320736553294,8.26167753520489,8.05519961086209
"Gpank1",7.6341556851126,7.37840292964196,7.60452558897725,7.8049371492072,7.66961325453985,7.57563204533959,7.53809569310001,7.35949116970925,7.61270583691737,7.62125911575631,7.5451584801589,7.75117638914623,7.39781977965702,7.67669137867009
"Gpat2",7.10002704064862,7.32743726433593,7.10002704064862,7.22785396999922,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Gpat4",8.79721415543063,8.90491768707169,8.929086916709,8.66470903206461,8.86713633122394,8.8554372065811,8.81711541359125,8.99095127743924,9.02229327505313,8.86320482040047,8.70508034516188,9.02959392188263,8.79563149418923,8.96803326080538
"Gpatch1",7.87379370766964,8.06128810720373,8.08233089835509,7.94563986706965,7.93230204887246,8.07359503166617,8.06524313002325,8.14065496650942,8.08661048850819,7.96996830228141,7.8285327887359,7.93606332535513,8.0794834241129,8.07392935384249
"Gpatch11",8.04225754516989,7.87911375029013,7.86021636027665,7.99001616210079,7.81409341291586,7.94104304927118,8.09571527064694,7.83820698727472,7.93014136482079,8.05453056629165,7.84705120090132,7.64618639569663,7.8797861205796,7.91030172398132
"Gpatch2",7.66615779244077,8.12174486658209,7.95824334970585,7.91772223696947,7.97765191265523,8.07359503166617,7.82812386047982,7.88066218665917,7.91557235910743,7.90805036565313,7.93297009980229,8.16160753156938,8.03627438741564,7.8632475786772
"Gpatch2l",8.30301970827122,8.08598376721574,8.30185718171196,8.06416372306407,8.20159962383061,8.29526438465225,8.34098875324456,8.19132465314654,7.95845954263599,8.04375016472733,7.9569042907002,8.13647555310416,8.0961678378764,8.05519961086209
"Gpatch3",7.28981353680072,7.58071008155386,7.50748677081771,7.52260740949492,7.52046962257682,7.65679070463288,7.53809569310001,7.75674073855913,7.50420330896997,7.49100870730674,7.70461424383546,7.68340601638028,7.45213148563627,7.32748650073533
"Gpatch4",7.68146710406611,7.63090337115041,7.72639659815242,7.63938172836313,7.74616896667061,7.71596891044298,7.56615035652757,7.60063924829186,7.75962083876817,7.70671410454832,7.73801366147438,7.61981992092474,7.74815307379793,7.8632475786772
"Gpatch8",9.15656314760069,9.30447813403359,9.00309550083532,8.99476573964748,8.79804620093624,8.97463629843805,8.72368273331977,8.74713910558376,8.90232840226486,8.77928014310292,8.96877454546373,9.18785107362571,9.02163020185103,8.77534862088029
"Gpbar1",7.45444920785166,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.21943335629514,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Gpbp1",8.83907702191345,8.78742849810033,8.97978454507312,8.71961342266803,8.84246889295382,8.71598132517452,8.95297461061167,8.81972360202383,8.79051272628941,8.70028610726792,8.84574667186027,8.76071804680345,8.9458665879579,8.64344289983202
"Gpbp1l1",8.36779728912395,8.31102696294314,8.31136441974445,8.33431559653579,8.08087122944797,8.26821211702724,8.20803311663362,8.07897223383911,8.31606783672161,8.07044523535108,8.34722152608613,8.18000770239986,8.13652773898513,8.21613872171066
"Gpc1",9.31545328570939,9.11082854419443,9.17553512809681,9.23903559240184,9.08225665922642,9.14340132566342,8.9689456841684,9.02450984522093,9.14764063209702,9.15512005977827,8.99197227425041,9.05186889875639,9.33101469148459,9.06279955609603
"Gpc2",7.10002704064862,7.10002704064862,7.49160104768684,7.10002704064862,7.21701786864841,7.30672704565672,7.10002704064862,7.10002704064862,7.29467494664535,7.37691449416983,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Gpc3",7.23427470519433,7.32743726433593,7.39947763280393,7.10002704064862,7.26543178697366,7.43708838940814,7.10002704064862,7.35949116970925,7.10002704064862,7.24819174357296,7.30672433774387,7.10002704064862,7.23339306294794,7.10002704064862
"Gpc4",8.16659829230206,8.10998719541272,8.2427808005193,8.12498588513374,8.15524535300193,7.98771298034685,8.20803311663362,8.2977400673025,8.04400129690232,8.18362627764343,8.1940596978826,8.14912962047048,7.96199968107917,8.17853072712357
"Gpc5",7.89568171109641,7.42130245593611,8.04513937632061,7.91772223696947,7.93230204887246,7.84706079097487,8.02063472932016,7.69119106108791,7.7868064534634,7.75723363579336,8.01734342556855,8.04942499842327,7.91169599433886,7.97570078626698
"Gpc6",7.10002704064862,7.67656793289242,7.66336615374683,7.63938172836313,7.64565535924722,7.47666030197681,7.42051819659729,7.60063924829186,7.32473039965414,7.39596755525698,7.49492685724282,7.59197864734594,7.49899505092052,7.400694949154
"Gpcpd1",8.78866276887015,8.62198445378932,8.78158477116842,8.69459626428259,8.37200525994285,8.60621305041371,8.56024545963298,8.64278953383422,8.62628257139258,8.52712673014257,8.74801172307852,8.53306053542228,8.66202209408236,8.61514641003248
"Gpd1",8.98252016168128,9.13435545562037,8.96928239218729,9.07740332001823,9.15217572889148,8.97171964751075,8.95297461061167,9.08590470994174,8.99718115384823,8.98915186340427,9.1150289819579,8.96028933287181,9.08311402956607,9.03284179566687
"Gpd1l",9.26656843921462,9.16202886006605,9.3315606619061,9.21990531194468,9.22078917644965,9.38462078975463,9.15312336799984,9.24023843625708,9.15885370939046,9.29683717383481,9.22963572736211,9.22695243722415,9.38231113226355,9.24204984387685
"Gpd2",9.76843214265802,9.44036575262709,9.94884561381948,9.49242417718569,9.34803279896059,9.63508935741075,9.81540291401686,9.60892340912862,9.46583364219425,9.61067978788336,9.80823493800157,9.82867744886884,9.60835226490424,9.47719330421674
"Gper1",7.10002704064862,7.49310405491879,7.29626424990556,7.32128530229611,7.21701786864841,7.49493200750045,7.29653884316416,7.10002704064862,7.35118974618706,7.24819174357296,7.49492685724282,7.10002704064862,7.39781977965702,7.21384508154889
"Gpha2",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.25899652582281,7.10002704064862,7.10002704064862,7.10002704064862,7.36647522313722,7.10002704064862
"Gphb5",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.35118974618706,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862
"Gphn",8.54087090246419,8.61484496613708,8.47690421287628,8.38589110294913,8.45843066942635,8.5861670612099,8.42067978485271,8.54291605749718,8.53998185150662,8.48011493517191,8.56984939197895,8.31021479202012,8.43803024911877,8.52180713529741
"Gpi1",10.3747371082299,10.3858559919066,10.2320877582631,10.3669682708845,10.4992904504047,10.2903940333052,10.1415672279209,10.3932993064158,10.4078049193791,10.3705803063737,10.2815649335687,10.2870620818447,10.2912382427381,10.301010685198
"Gpkow",8.01504392080757,8.07372577478343,8.16885999028838,8.146744506293,8.09371591077711,8.19998890718366,8.06524313002325,8.06283610983212,8.19273570953826,8.20193197837769,8.17001004696,8.01339695439226,8.0961678378764,8.00978050464758
"Gpld1",8.20445937099524,7.92515850482414,8.39309749682801,8.23543702031964,8.15524535300193,8.19998890718366,8.1647721077368,8.04638445577819,8.19798994667413,8.2926015259788,8.30586413746635,8.18000770239986,8.40869543567016,8.21085856506097
"Gpm6a",11.6767715969491,11.622529553492,11.7215392772438,11.5871996514237,11.6889244303941,11.7996509830972,11.6412533112485,11.6421264028426,11.5463858340605,11.648642874867,11.6043960076021,11.7454622241638,11.6107697611867,11.6704667948318
"Gpm6b",10.8928622360314,10.7797862255434,10.9161042555809,10.8478468652951,10.8863022276479,10.9960242880073,11.0191125768536,10.9267156747576,10.8447065537662,10.8781069537135,10.9731232848643,10.8793060329254,10.9928300995432,10.8908548129477
"Gpn1",7.89568171109641,7.93988958744531,7.84387119920349,8.17495788168279,8.06783021712417,7.98012659482142,7.90058186351324,7.79291887233601,8.1550873820412,7.9458052301994,7.85612579792694,7.78239140520453,8.26167753520489,7.99632348098269
"Gpn2",7.39978277872297,7.2609135000678,7.50748677081771,7.35543088193608,7.56608932122181,7.33863579213739,7.55234766137643,7.60063924829186,7.51935595649415,7.54297467574335,7.60419373188708,7.69526953502759,7.66248376381678,7.50913811202043
"Gpn3",7.50161754668462,7.58071008155386,7.86021636027665,7.84810000170676,8.00648237144104,7.8739374618577,7.69658554523982,7.71829690734722,7.8700371026942,7.81874661174279,7.71596094796017,7.68340601638028,7.59675747404488,7.72891245060452
"Gpnmb",7.66615779244077,7.63090337115041,7.50748677081771,7.28074258433469,7.40904939703048,7.33863579213739,7.39989579562218,7.28361934174667,7.45477905263761,7.54297467574335,7.45742891372486,7.69526953502759,7.33085972258021,7.42137187229743
"Gpr1",7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.10002704064862,7.22989016909171,7.10002704064862,7.24819174357296,7.10002704064862,7.10002704064862,7.10002704064862,7.35426880845953
"Gpr101",7.6341556851126,7.63090337115041,7.49160104768684,7.48251212601347,7.52046962257682,7.49493200750045,7.45816400567646,7.52929446324023,7.35118974618706,7.67970122631888,7.30672433774387,7.56239587388009,7.36647522313722,7.53925841225817
"Gpr107",8.44629235568736,8.41082856854779,8.50474039317333,8.45086918419167,8.35767245160728,8.4933772647901,8.35015720042046,8.46023547827363,8.31606783672161,8.45229761631192,8.34722152608613,8.46237919644245,8.33468694386768,8.49018193793038
"Gpr108",7.80366051072358,7.81263956451321,7.82712594236236,7.8375658136452,7.86719812800741,7.75929191680166,7.8109274081196,7.93041049839935,7.95147814926245,7.8817591757444,7.87392754248927,7.72944645636777,7.98122976288102,7.79508882794425
