"","pvalgenotypeFMR1WT","padjgenotypeFMR1WT","log2FoldChange","rownames"
"Sncaip",0.510733617068301,0.999781696584314,-0.137513248768539,"Sncaip"
"Sncb",0.954189599647267,0.999781696584314,-0.00525370311036413,"Sncb"
"Sncg",0.355633480903267,0.968983991351179,0.171680234265966,"Sncg"
"Snd1",0.251486109693797,0.905354962550064,-0.100792717239392,"Snd1"
"Sned1",0.604245046999522,0.999781696584314,0.197125678765162,"Sned1"
"Snf8",0.895863493432825,0.999781696584314,0.013080737111509,"Snf8"
"Snhg1",0.0338616627061985,0.453608632868791,0.211896935475464,"Snhg1"
"Snhg10",0.705501234922721,0.999781696584314,0.150383267360369,"Snhg10"
"Snhg11",0.255541036421817,0.909579651984832,0.276542927380742,"Snhg11"
"Snhg12",0.861172849499296,0.999781696584314,0.0236024379068238,"Snhg12"
"Snhg18",0.850639219281686,0.999781696584314,0.107692878562492,"Snhg18"
"Snhg3",0.0746895022874354,0.630128845642857,0.313880279315378,"Snhg3"
"Snhg4",0.549478529180391,0.999781696584314,0.0981485745816471,"Snhg4"
"Snhg5",0.807220337967494,0.999781696584314,0.0283612072653276,"Snhg5"
"Snhg6",0.539994624907431,0.999781696584314,-0.184318370435353,"Snhg6"
"Snhg7",0.0310358613802445,0.436138269084934,0.51436767918026,"Snhg7"
"Snhg8",0.43686050628812,0.995022477252401,0.134854730257314,"Snhg8"
"Snhg9",0.906620528351389,0.999781696584314,0.170558887612673,"Snhg9"
"Snip1",0.426582744134459,0.988294525754725,-0.0585653432817138,"Snip1"
"Snn",0.208447886404243,0.872132156478376,-0.107127553183454,"Snn"
"Snora15",0.945337378098264,0.999781696584314,-0.21367967274482,"Snora15"
"Snora16a",0.867714172922447,0.999781696584314,0.130808682153654,"Snora16a"
"Snora17",0.524524159006751,0.999781696584314,0.613317724240368,"Snora17"
"Snora21",0.0148234116068941,0.31979178186901,-7.32330457535554,"Snora21"
"Snora23",0.618603476528601,0.999781696584314,1.44046359168595,"Snora23"
"Snora3",0.636150961000612,0.999781696584314,-0.54888101114697,"Snora3"
"Snora30",0.704193205250469,0.999781696584314,-1.09728095559743,"Snora30"
"Snora31",0.632737604318452,0.999781696584314,0.121531237909779,"Snora31"
"Snora33",0.286099736849403,0.933054487000708,-1.20945305896217,"Snora33"
"Snora34",0.397528566155983,0.979012879888958,1.55608532016876,"Snora34"
"Snora35",7.73317527103794e-14,5.50542593334278e-11,-22.4565283047105,"Snora35"
"Snora41",0.687743610956251,0.999781696584314,0.755007486022966,"Snora41"
"Snora43",0.45696442530477,0.99684247778883,-0.637254171492469,"Snora43"
"Snora44",0.137574365733897,0.791335067339316,0.719717865596914,"Snora44"
"Snora52",0.179128550438307,0.853933594855583,-2.88946879680419,"Snora52"
"Snora5c",0.860830640765156,0.999781696584314,0.288820994107184,"Snora5c"
"Snora61",0.685210850610681,0.999781696584314,0.228267895469587,"Snora61"
"Snora62",0.0287421508775747,0.420566966595974,-6.57635330001976,"Snora62"
"Snora64",0.990376594465633,0.999781696584314,-0.0111274140307797,"Snora64"
"Snora65",0.449048211376067,0.99684247778883,0.500001759689906,"Snora65"
"Snora68",0.495222305031116,0.999781696584314,1.12215466022075,"Snora68"
"Snora69",0.90991844257572,0.999781696584314,0.327230647701021,"Snora69"
"Snora70",0.0359437721598044,0.461386423493745,3.14111489786101,"Snora70"
"Snora74a",0.0127078378995908,0.296692307082672,7.48726303731628,"Snora74a"
"Snora75",2.73087529592984e-05,0.004071237997411,-9.16458413035384,"Snora75"
"Snora78",0.786878554848125,0.999781696584314,-0.397628493704596,"Snora78"
"Snora7a",0.16455145401498,0.833756052115382,-0.70769208913595,"Snora7a"
"Snora81",0.703990082453003,0.999781696584314,-0.533333039358509,"Snora81"
"Snord100",0.989634977019856,0.999781696584314,-0.0277691709245026,"Snord100"
"Snord104",0.0477533604547117,0.519328752246408,0.819750999423194,"Snord104"
"Snord12",0.693759168572894,0.999781696584314,0.635098856503019,"Snord12"
"Snord14a",0.349677269215286,0.965078365027109,-1.749782809332,"Snord14a"
"Snord15b",0.149162577104736,0.808211657338836,2.55939511095064,"Snord15b"
"Snord16a",0.89574746109258,0.999781696584314,0.346184332833578,"Snord16a"
"Snord19",0.459095586735933,0.99684247778883,2.10954477250976,"Snord19"
"Snord1c",0.874267679908743,0.999781696584314,0.260217810106947,"Snord1c"
"Snord2",0.00318342878423968,0.135772504138886,-8.41775350625408,"Snord2"
"Snord22",0.857594907160066,0.999781696584314,-0.209669476580677,"Snord22"
"Snord23",0.562746671783303,0.999781696584314,1.28906353581623,"Snord23"
"Snord32a",0.645899147818861,0.999781696584314,1.14439398497236,"Snord32a"
"Snord33",0.690752093403157,0.999781696584314,0.840767880442201,"Snord33"
"Snord34",0.980652923884441,0.999781696584314,-0.0693822527004129,"Snord34"
"Snord35a",0.278110441860368,0.926634711738086,2.00345604041497,"Snord35a"
"Snord35b",0.866720294456893,0.999781696584314,-0.365545825468664,"Snord35b"
"Snord37",0.486019604733703,0.999781696584314,-1.00179320005034,"Snord37"
"Snord42a",0.873118467204401,0.999781696584314,0.461291732673662,"Snord42a"
"Snord42b",0.64751023193159,0.999781696584314,0.442768196282559,"Snord42b"
"Snord45b",0.839865428684579,0.999781696584314,-0.454076224741718,"Snord45b"
"Snord47",0.560357220715408,0.999781696584314,0.693282833140313,"Snord47"
"Snord49a",0.686407794844176,0.999781696584314,0.563018817592395,"Snord49a"
"Snord49b",0.824500802133855,0.999781696584314,-0.439013470237,"Snord49b"
"Snord4a",0.600809589026888,0.999781696584314,-0.863488429975894,"Snord4a"
"Snord52",0.969217441031054,0.999781696584314,0.0637723298068338,"Snord52"
"Snord57",0.398129954595563,0.979217600569222,0.86730346386834,"Snord57"
"Snord58b",0.939571027093265,0.999781696584314,0.190069974595746,"Snord58b"
"Snord65",0.246896356215658,0.904861132431211,-2.77914919438474,"Snord65"
"Snord68",0.465267425057526,0.997539363311037,1.90997915422506,"Snord68"
"Snord69",0.75704500658062,0.999781696584314,0.505462425931952,"Snord69"
"Snord72",0.454589687465763,0.99684247778883,1.23844259590287,"Snord72"
"Snord73a",0.0103402638617882,0.264537064912733,7.70421173191076,"Snord73a"
"Snord8",0.937033719350914,0.999781696584314,-0.228407456233797,"Snord8"
"Snord83b",0.698469039039959,0.999781696584314,0.744940114433287,"Snord83b"
"Snord87",0.845820658540092,0.999781696584314,0.561681273661635,"Snord87"
"Snord88c",0.949087905025398,0.999781696584314,-0.052487231652367,"Snord88c"
"Snord89",0.938800727730467,0.999781696584314,0.199391917919136,"Snord89"
"Snord91a",0.302153964934886,0.941411306522267,-0.364423130540029,"Snord91a"
"Snord95",0.706026692608471,0.999781696584314,-0.743721567910608,"Snord95"
"Snord96a",0.0669470545422955,0.60067376615506,0.924322809310913,"Snord96a"
"Snord98",0.0608470523739926,0.581755650538535,-5.64349596145194,"Snord98"
"Snord99",0.718340685713016,0.999781696584314,-0.32003319760327,"Snord99"
"Snph",0.0438700305739603,0.505438956527143,-0.122616093729752,"Snph"
"Snrk",0.596826281796488,0.999781696584314,-0.0397304184789772,"Snrk"
"Snrnp200",0.231183723894706,0.891963019974926,-0.0656033180028981,"Snrnp200"
"Snrnp25",0.522386025938582,0.999781696584314,0.0635080795159002,"Snrnp25"
"Snrnp27",0.808638227224595,0.999781696584314,-0.0271286376267928,"Snrnp27"
"Snrnp35",0.191610800748398,0.86731284625679,-0.127076867501134,"Snrnp35"
"Snrnp40",0.911190899575292,0.999781696584314,0.0100688471003863,"Snrnp40"
"Snrnp48",0.458823472056523,0.99684247778883,0.0920023561849153,"Snrnp48"
"Snrnp70",0.843324229787759,0.999781696584314,0.0180004713681603,"Snrnp70"
"Snrpa",0.863040728284567,0.999781696584314,-0.0122063880184215,"Snrpa"
"Snrpa1",0.773875369414534,0.999781696584314,-0.0287994638640891,"Snrpa1"
"Snrpb",0.106885980109166,0.730861163549268,0.163688151828632,"Snrpb"
"Snrpb2",0.450440302207235,0.99684247778883,0.0858395873098852,"Snrpb2"
"Snrpc",0.570248150085628,0.999781696584314,0.0592095968888921,"Snrpc"
"Snrpd1",0.500844944681606,0.999781696584314,0.0827500374399863,"Snrpd1"
"Snrpd2",0.580368837534634,0.999781696584314,0.0585237503658906,"Snrpd2"
"Snrpd3",0.70097141285287,0.999781696584314,0.0409022418567781,"Snrpd3"
"Snrpe",0.73248018471708,0.999781696584314,0.0424645028538456,"Snrpe"
"Snrpf",0.6416359565349,0.999781696584314,-0.0703443159664427,"Snrpf"
"Snrpg",0.762567694395605,0.999781696584314,0.0342343796323326,"Snrpg"
"Snrpn",0.00187207109867695,0.0987237493917675,-0.850443057478401,"Snrpn"
"Snta1",0.355922320756168,0.968983991351179,0.0730932478925404,"Snta1"
"Sntb1",0.713649505162607,0.999781696584314,-0.102398922113288,"Sntb1"
"Sntb2",0.326713816161178,0.955546630964823,-0.196784679262839,"Sntb2"
"Sntg1",0.00398983951566448,0.154825847872012,-0.199281538756222,"Sntg1"
"Sntg2",0.245364352935677,0.904861132431211,0.285953347160604,"Sntg2"
"Sntn",0.421709366427821,0.985986616742483,-0.203022786941423,"Sntn"
"Snupn",0.101512452834314,0.717709011742905,0.143205684652704,"Snupn"
"Snw1",0.999717689974615,0.999990479287455,-1.69693553282698e-05,"Snw1"
"Snx1",0.808801933953219,0.999781696584314,-0.0166387352718476,"Snx1"
"Snx10",0.86991119550958,0.999781696584314,-0.0121234898528437,"Snx10"
"Snx11",0.702985124018394,0.999781696584314,-0.026200407580376,"Snx11"
"Snx12",0.177570727639027,0.851971886802467,-0.117920742522854,"Snx12"
"Snx13",0.00269545280167825,0.124732078397661,-0.183355854467681,"Snx13"
"Snx14",0.908658487314961,0.999781696584314,-0.00543504657091669,"Snx14"
"Snx15",0.461150792300472,0.996951782934098,0.0658941223461544,"Snx15"
"Snx16",0.440739841750043,0.99684247778883,-0.0553977987758073,"Snx16"
"Snx17",0.460745880683062,0.99684247778883,0.0666787508851291,"Snx17"
"Snx18",0.88107888760766,0.999781696584314,0.0200648600173292,"Snx18"
"Snx19",0.994640941825877,0.999781696584314,-0.000412727868234193,"Snx19"
"Snx2",0.981433466579975,0.999781696584314,-0.00148733006902237,"Snx2"
"Snx20",0.0373454267637143,0.468653457217866,0.854781069019004,"Snx20"
"Snx21",0.796781702041489,0.999781696584314,0.0263490685762934,"Snx21"
"Snx22",0.299748283273718,0.941034722421392,0.146907829488688,"Snx22"
"Snx24",0.668818935634572,0.999781696584314,-0.0456124361486555,"Snx24"
"Snx25",0.159825511317948,0.827729329984887,-0.0781724479515401,"Snx25"
"Snx27",0.179168357781364,0.853933594855583,-0.0621978445689282,"Snx27"
"Snx29",0.807203081617727,0.999781696584314,-0.0335982815702343,"Snx29"
"Snx3",0.629583779177628,0.999781696584314,0.0440224951647258,"Snx3"
"Snx30",0.27029507254821,0.921624501345923,-0.109660641448825,"Snx30"
"Snx31",0.64916343151512,0.999781696584314,-0.53283020265057,"Snx31"
"Snx32",0.759661363275498,0.999781696584314,0.0253187685281022,"Snx32"
"Snx33",0.965086883686844,0.999781696584314,0.00546564560286323,"Snx33"
"Snx4",0.535810559602561,0.999781696584314,0.0371835310773559,"Snx4"
"Snx5",0.00253745595252667,0.120741155992979,0.143255973521675,"Snx5"
"Snx6",0.0119456866837738,0.286417954037115,0.137031057696679,"Snx6"
"Snx7",0.534455032259074,0.999781696584314,-0.0654876003726689,"Snx7"
"Snx8",0.274420772264035,0.923591988461549,0.117224470755824,"Snx8"
"Snx9",0.87118534883506,0.999781696584314,-0.0243433141799697,"Snx9"
"Soat1",0.188050682474641,0.863298147967658,0.166264833249336,"Soat1"
"Soat2",0.339576591916422,0.960170163908924,0.246656608323671,"Soat2"
"Sobp",0.117004468759578,0.750434066784403,-0.0976421906115689,"Sobp"
"Socs1",0.391204240452442,0.979012879888958,-0.278914370294576,"Socs1"
"Socs2",0.915508463572691,0.999781696584314,0.0186901947762827,"Socs2"
"Socs3",0.744229285808555,0.999781696584314,-0.0530316771808558,"Socs3"
"Socs4",0.338003149956715,0.959660552821714,-0.232258061570255,"Socs4"
"Socs5",0.290726468314525,0.935325871110511,-0.0871410787860584,"Socs5"
"Socs6",0.319545633609539,0.951394628301153,-0.147343074189323,"Socs6"
"Socs7",0.482914027184512,0.999781696584314,-0.0571615030719828,"Socs7"
"Sod1",0.148930905730419,0.807915232809599,0.132611040491026,"Sod1"
"Sod2",0.301766147414051,0.941411306522267,0.0626773410569375,"Sod2"
"Sod3",0.201551929402022,0.86731284625679,0.198763268964729,"Sod3"
"Soga1",0.199319910601048,0.86731284625679,-0.209961950925433,"Soga1"
"Soga3",0.921582257823875,0.999781696584314,-0.012414713488226,"Soga3"
"Sohlh1",6.13742023357723e-14,4.9612064389779e-11,22.5505567715174,"Sohlh1"
"Son",0.63125440418172,0.999781696584314,0.028630467079768,"Son"
"Sorbs1",0.536663874354385,0.999781696584314,0.0442159684035216,"Sorbs1"
"Sorbs2",0.790489559507404,0.999781696584314,-0.0243334684830197,"Sorbs2"
"Sorbs2os",0.641164227758289,0.999781696584314,-1.37113661688391,"Sorbs2os"
"Sorbs3",0.357266010923577,0.969141533982614,0.133628830098683,"Sorbs3"
"Sorcs1",0.752959033186595,0.999781696584314,0.0614850002964636,"Sorcs1"
"Sorcs2",0.302207778679379,0.941411306522267,-0.0866426594644405,"Sorcs2"
"Sorcs3",0.218390482906288,0.883671959334347,-0.101020194697993,"Sorcs3"
"Sord",0.961836753888806,0.999781696584314,-0.00337250943316828,"Sord"
"Sorl1",0.00111539714753366,0.0719372864141044,-0.245112989345531,"Sorl1"
"Sort1",0.0641503649666891,0.592836695938697,-0.10667562718385,"Sort1"
"Sos1",0.130638692797457,0.780512780842372,-0.149846264648505,"Sos1"
"Sos2",0.20148405689937,0.86731284625679,-0.134709767702542,"Sos2"
"Sost",0.583223328953249,0.999781696584314,-0.604877595556596,"Sost"
"Sostdc1",0.133201320202707,0.786742138944867,0.300536664807692,"Sostdc1"
"Sowaha",0.0662660199752627,0.599439377739557,-0.17440934403906,"Sowaha"
"Sowahb",0.681629666472527,0.999781696584314,0.123436823332754,"Sowahb"
"Sowahc",0.0766121605497133,0.637825698761443,0.322080111768844,"Sowahc"
"Sox1",0.71403603527413,0.999781696584314,-0.0978620455183314,"Sox1"
"Sox10",0.0860667667711241,0.667964718211114,-0.187222439368582,"Sox10"
"Sox11",0.286432013194271,0.933054487000708,-0.152154276034873,"Sox11"
"Sox12",0.457311135867613,0.99684247778883,-0.133874365668857,"Sox12"
"Sox13",0.984577017228185,0.999781696584314,0.00347137078064268,"Sox13"
"Sox15",0.521994672380546,0.999781696584314,-1.17204256025065,"Sox15"
"Sox17",0.153937709717716,0.81545875594272,0.671396423070151,"Sox17"
"Sox18",0.77990808424371,0.999781696584314,0.0923582133466038,"Sox18"
"Sox2",0.953154563646419,0.999781696584314,0.00821604791323991,"Sox2"
"Sox21",0.154170624378209,0.815800230318238,0.293990090197633,"Sox21"
"Sox2ot",0.102487559947077,0.718954943792548,-0.27583910225717,"Sox2ot"
"Sox3",0.721503449817667,0.999781696584314,0.165804800111545,"Sox3"
"Sox30",0.850336139269572,0.999781696584314,-0.312318349377862,"Sox30"
"Sox4",0.0978891056497056,0.706500921038806,-0.228098063760157,"Sox4"
"Sox5",0.456670161681112,0.99684247778883,-0.0956476945896585,"Sox5"
"Sox6",0.904488795015815,0.999781696584314,-0.0186498584147518,"Sox6"
"Sox7",0.802253993451619,0.999781696584314,0.0715222584044932,"Sox7"
"Sox8",0.529247161994024,0.999781696584314,-0.0596831313129385,"Sox8"
"Sox9",0.0621038430433742,0.586730417283881,0.197177440241039,"Sox9"
"Sp1",0.733016272584589,0.999781696584314,-0.0562148487918863,"Sp1"
"Sp100",0.744559714397491,0.999781696584314,0.0860218556032849,"Sp100"
"Sp110",0.537216342574808,0.999781696584314,-0.10673523615311,"Sp110"
"Sp140",0.583348677198914,0.999781696584314,-0.185205149465504,"Sp140"
"Sp2",0.195136937199283,0.86731284625679,-0.0966214191532249,"Sp2"
"Sp3",0.000896567018333524,0.0616931431574481,-0.195079150253413,"Sp3"
"Sp3os",0.739761581782258,0.999781696584314,0.0886467608830591,"Sp3os"
"Sp4",0.441024692397046,0.99684247778883,-0.0856034292738163,"Sp4"
"Sp5",0.499948345908822,0.999781696584314,1.44779435370457,"Sp5"
"Sp6",0.171614171044499,0.844610025534082,0.323145940477792,"Sp6"
"Sp7",0.0175737722555436,0.341333184102951,-0.863899763821215,"Sp7"
"Sp8",0.396775636802061,0.979012879888958,-0.515966697440348,"Sp8"
"Sp9",0.1639977927308,0.833756052115382,-0.617528702797427,"Sp9"
"Spa17",0.800427453489546,0.999781696584314,0.0451549872972485,"Spa17"
"Spaca1",0.657338114504791,0.999781696584314,-0.728468921072279,"Spaca1"
"Spaca6",0.460677716010752,0.99684247778883,0.199768759038995,"Spaca6"
"Spag1",0.324996962013407,0.955546630964823,0.136970957447211,"Spag1"
"Spag16",0.136598448313619,0.791335067339316,0.271900433656182,"Spag16"
"Spag17",0.81774541914212,0.999781696584314,-0.0621122470539334,"Spag17"
"Spag4",0.489847276573781,0.999781696584314,0.23630735897495,"Spag4"
"Spag5",0.202338887535868,0.86731284625679,0.338705829672217,"Spag5"
"Spag6",0.0743020028174413,0.628291490247071,0.202990559991278,"Spag6"
"Spag7",0.160545797065093,0.829432548981429,0.117335886205337,"Spag7"
"Spag8",0.340282046730341,0.960887976350665,0.191062671163407,"Spag8"
"Spag9",0.989267305828859,0.999781696584314,-0.000734924108878766,"Spag9"
"Sparc",0.0155952392751984,0.327239513002152,0.238234058047551,"Sparc"
"Sparcl1",0.0532912990506565,0.545801102284489,0.16459762432899,"Sparcl1"
"Spast",0.362696248260852,0.969141533982614,-0.102717139374711,"Spast"
"Spata1",0.964251730449896,0.999781696584314,-0.024223172435402,"Spata1"
"Spata13",0.463118557644729,0.997539363311037,0.0992771485208375,"Spata13"
"Spata16",0.677720599162381,0.999781696584314,1.1961135201379,"Spata16"
"Spata17",0.738041411468766,0.999781696584314,-0.106221084357933,"Spata17"
"Spata18",0.53726585041251,0.999781696584314,-0.205329298768204,"Spata18"
"Spata19",0.719684937056898,0.999781696584314,0.686724734007057,"Spata19"
"Spata2",0.588447907690794,0.999781696584314,-0.0586032287187912,"Spata2"
"Spata20",0.596146334808939,0.999781696584314,-0.885656733441452,"Spata20"
"Spata21",0.870704721112585,0.999781696584314,0.0879435458275963,"Spata21"
"Spata22",0.958857450650616,0.999781696584314,0.149217715137997,"Spata22"
"Spata24",0.114096536271742,0.744947755340371,0.282159892692852,"Spata24"
"Spata25",0.406845583037091,0.982608525837233,2.52984612537393,"Spata25"
"Spata2l",0.845178617049478,0.999781696584314,-0.015557402869281,"Spata2l"
"Spata3",0.840409178407512,0.999781696584314,-0.173121436722057,"Spata3"
"Spata31d1a",0.566838649800907,0.999781696584314,-1.44839219749085,"Spata31d1a"
"Spata31d1b",0.437561274445822,0.995728939020428,-1.17274036504244,"Spata31d1b"
"Spata32",0.530861632066436,0.999781696584314,0.687616358459514,"Spata32"
"Spata33",0.616857290653735,0.999781696584314,-0.237871741746775,"Spata33"
"Spata4",0.98885134971506,0.999781696584314,-0.0315074229798793,"Spata4"
"Spata45",0.14913079846828,0.808211657338836,3.636085921772,"Spata45"
"Spata5",0.111676064583057,0.739408894021496,0.131311590066616,"Spata5"
"Spata5l1",0.389213157254892,0.979012879888958,0.348726483021524,"Spata5l1"
"Spata6",0.394033489451418,0.979012879888958,0.164143392516207,"Spata6"
"Spata7",0.891846685501466,0.999781696584314,0.0122669515312196,"Spata7"
"Spata9",0.106960754761545,0.730861163549268,-1.3724763610451,"Spata9"
"Spatc1",0.560686519510997,0.999781696584314,1.68331521265065,"Spatc1"
"Spatc1l",0.332916278002385,0.957099065276287,-2.95328198101845,"Spatc1l"
"Spats1",0.807785589480569,0.999781696584314,-0.0644414186257723,"Spats1"
"Spats2",0.3294205650957,0.95636824581724,-0.0821801211067566,"Spats2"
"Spats2l",0.0578905126247164,0.568418684872004,0.129642504335522,"Spats2l"
"Spc24",0.912969492416141,0.999781696584314,0.0247682201983064,"Spc24"
"Spc25",0.567416568360873,0.999781696584314,0.50866559973295,"Spc25"
"Spcs1",0.798289424518095,0.999781696584314,0.0243895272758357,"Spcs1"
"Spcs2",0.57613154808336,0.999781696584314,0.0401812203636582,"Spcs2"
"Spcs3",0.729359588422579,0.999781696584314,0.019348923177717,"Spcs3"
"Spdef",0.862790149992212,0.999781696584314,0.165280069637059,"Spdef"
"Spdl1",0.753844082686109,0.999781696584314,-0.225461362021029,"Spdl1"
"Spdya",0.444345633687122,0.99684247778883,0.257575570102128,"Spdya"
"Specc1",0.562940723676529,0.999781696584314,-0.0397203640915546,"Specc1"
"Specc1l",0.847366992128208,0.999781696584314,0.0134385641473505,"Specc1l"
"Speer4a",0.35897054171494,0.969141533982614,1.96294694037288,"Speer4a"
"Speer4b",0.535814321566454,0.999781696584314,0.722338021739654,"Speer4b"
"Speer4d",0.00362634462588417,0.146640419859044,-8.37221225737933,"Speer4d"
"Speer4e",0.839939307859106,0.999781696584314,-0.393875241393409,"Speer4e"
"Speer7-ps1",0.303702084451555,0.943103180776311,-0.937107550158612,"Speer7-ps1"
"Speer8-ps1",0.617103123478195,0.999781696584314,1.45714869493633,"Speer8-ps1"
"Speer9-ps1",0.641600982296112,0.999781696584314,1.41063055551159,"Speer9-ps1"
"Spef1",0.882253365849582,0.999781696584314,-0.0187809796246009,"Spef1"
"Spef2",0.805015196113448,0.999781696584314,0.0657232749274716,"Spef2"
"Speg",0.200090426230167,0.86731284625679,-0.0812361392354186,"Speg"
"Spem1",0.247742913285584,0.904861132431211,-1.33414846018783,"Spem1"
"Spen",0.239394354258947,0.898107299143506,-0.142327302723739,"Spen"
"Spg11",0.488986613576704,0.999781696584314,0.0577789792556214,"Spg11"
"Spg20",0.777374790994635,0.999781696584314,-0.0227595789573828,"Spg20"
"Spg21",0.881542233605424,0.999781696584314,-0.0114374133446866,"Spg21"
"Spg7",0.293629349739765,0.935868916213376,0.0855534153951332,"Spg7"
"Sphk1",0.691193427636521,0.999781696584314,0.144199516161134,"Sphk1"
"Sphk2",0.850868368903823,0.999781696584314,0.0179947185806505,"Sphk2"
"Sphkap",0.158469585781001,0.826041124417439,-0.10328489453055,"Sphkap"
"Spi1",0.292907394596647,0.93556623346707,0.418102896578109,"Spi1"
"Spib",0.645071422990863,0.999781696584314,-0.551568172886657,"Spib"
"Spic",0.457483777909279,0.99684247778883,2.15442587938451,"Spic"
"Spice1",0.626130014802011,0.999781696584314,0.061758544294367,"Spice1"
"Spidr",0.84118881255536,0.999781696584314,0.0565658538242009,"Spidr"
"Spin1",0.351732315851681,0.966264143271973,-0.0458385196439114,"Spin1"
"Spin2c",0.726056775436651,0.999781696584314,0.0723109065329229,"Spin2c"
"Spin4",0.00176295126160168,0.094586167687673,-0.67834633390966,"Spin4"
"Spink10",0.583276291578146,0.999781696584314,-0.22376728959802,"Spink10"
"Spink2",0.592150927509176,0.999781696584314,-1.54918046288592,"Spink2"
"Spink8",0.0179158928283303,0.34223238003343,-0.346128440799706,"Spink8"
"Spint1",0.377443840033593,0.974813098789146,0.194261840286428,"Spint1"
"Spint2",0.000500304044178738,0.0413420886506627,0.469319517244401,"Spint2"
"Spint3",0.658277312716623,0.999781696584314,-0.635379918333221,"Spint3"
"Spire1",0.000697597722766467,0.0515771190608019,-0.17891351689585,"Spire1"
"Spire2",0.678994927463397,0.999781696584314,0.0427108263889271,"Spire2"
"Spn",0.560783622485866,0.999781696584314,-0.123756107906206,"Spn"
"Spn-ps",0.539353595666251,0.999781696584314,1.88795649804985,"Spn-ps"
"Spns1",0.550822208737883,0.999781696584314,0.0665896392316706,"Spns1"
"Spns2",0.323374185369597,0.954345690559828,-0.0972349767955191,"Spns2"
"Spns3",0.775141224190892,0.999781696584314,-0.468943933886679,"Spns3"
"Spo11",0.460052592457503,0.99684247778883,1.02901455222197,"Spo11"
"Spock1",0.670900282347758,0.999781696584314,0.0695171500754079,"Spock1"
"Spock2",0.108775882975896,0.734107520288641,-0.0900310334278095,"Spock2"
"Spock3",0.556245649878928,0.999781696584314,0.0741139018520234,"Spock3"
"Spon1",4.95936686803219e-06,0.00088267193006996,-0.288977197525831,"Spon1"
"Spon2",0.857733216531481,0.999781696584314,-0.104104220423573,"Spon2"
"Spop",0.814873236540676,0.999781696584314,-0.0151057609188013,"Spop"
"Spopl",0.998063662709522,0.999781696584314,0.00033697131258261,"Spopl"
"Spp1",0.0637409385024165,0.592836695938697,0.438540739617769,"Spp1"
"Spp2",0.0904611975230201,0.683592862116026,2.56409616746897,"Spp2"
"Sppl2a",0.778396366571946,0.999781696584314,-0.0399686146794399,"Sppl2a"
"Sppl2b",0.987190835883494,0.999781696584314,-0.0026052890720609,"Sppl2b"
"Sppl3",0.513318080680992,0.999781696584314,0.0369636138278959,"Sppl3"
"Spr",0.615196550952515,0.999781696584314,-0.0768510258315119,"Spr"
"Spred1",0.307344011802307,0.946263748912294,-0.050822808722738,"Spred1"
"Spred2",0.000550879259273472,0.0447226977594384,-0.301196825932009,"Spred2"
"Spred3",0.127300098003027,0.775803771677832,-0.146706278867095,"Spred3"
"Sprn",0.523550274015109,0.999781696584314,-0.0381006038448574,"Sprn"
"Sprr2g",0.603702294082228,0.999781696584314,-1.49975906468698,"Sprr2g"
"Sprtn",0.874118123517296,0.999781696584314,-0.0391953506886435,"Sprtn"
"Spry1",0.703303898966753,0.999781696584314,0.0662177375750304,"Spry1"
"Spry2",0.158893290950468,0.826155847048644,0.122538883897386,"Spry2"
"Spry4",0.397601320199841,0.979012879888958,-0.121266789831815,"Spry4"
"Spryd3",0.185733306220117,0.859695798483211,-0.0911155510593203,"Spryd3"
"Spryd4",0.278667365344436,0.927554924029044,-0.140914290353598,"Spryd4"
"Spryd7",0.789321735317303,0.999781696584314,-0.0392558969650964,"Spryd7"
"Spsb1",0.0168859654046467,0.336446953326167,-0.401753101765471,"Spsb1"
"Spsb2",0.613462621678251,0.999781696584314,0.091554925533699,"Spsb2"
"Spsb3",0.346237058102944,0.963012463634183,0.0997034637607573,"Spsb3"
"Spsb4",0.753294806128844,0.999781696584314,0.0872414535711046,"Spsb4"
"Spta1",0.74303686687701,0.999781696584314,-0.327901434939789,"Spta1"
"Sptan1",0.115204648150165,0.747961430115589,0.476844637462918,"Sptan1"
"Sptb",0.660728109608249,0.999781696584314,0.18520864889614,"Sptb"
"Sptbn1",0.15884696205867,0.826147026610279,0.461391989484588,"Sptbn1"
"Sptbn2",0.253981112425003,0.907751772831671,0.313864798450604,"Sptbn2"
"Sptbn4",0.403783595184737,0.980099413743211,0.101008791884271,"Sptbn4"
"Sptlc1",0.164031343256569,0.833756052115382,0.0974421498592956,"Sptlc1"
"Sptlc2",0.899546892132807,0.999781696584314,0.0082369425750666,"Sptlc2"
"Sptlc3",0.0324667058902682,0.445064826645496,0.501709336388179,"Sptlc3"
"Sptssa",0.737063226779345,0.999781696584314,0.0708147061017777,"Sptssa"
"Sptssb",0.791457300072755,0.999781696584314,0.173898804460612,"Sptssb"
"Spty2d1",0.486372899253033,0.999781696584314,-0.0616099888430187,"Spty2d1"
"Sqle",0.812388276306465,0.999781696584314,0.0144329723663755,"Sqle"
"Sqrdl",0.00735955194253571,0.220251199146588,0.44350034772612,"Sqrdl"
"Sqstm1",0.545465450434666,0.999781696584314,0.0447726674490475,"Sqstm1"
"Sra1",0.471994375079341,0.999781696584314,0.0549991906397083,"Sra1"
"Srbd1",0.638772412753977,0.999781696584314,0.0464547134651741,"Srbd1"
"Src",0.423185060217485,0.98652573896849,-0.0355564234806013,"Src"
