"gene","logP"
"4930430J02Rik",-0.000218327247344918
"4930431F12Rik",-0.00316251770278226
"4930431P03Rik",-0.000218327247344918
"4930432J09Rik",-0.0205522390743346
"4930432K21Rik",-0.0212104803696721
"4930433N12Rik",-0.0658972895176001
"4930444F02Rik",-0.0205522390743346
"4930444G20Rik",-0.000218327247344918
"4930444M15Rik",-0.000218327247344918
"4930444P10Rik",-0.000218327247344918
"4930447C04Rik",-0.000218327247344918
"4930447J18Rik",-0.000218327247344918
"4930447K03Rik",-0.000218327247344918
"4930447N08Rik",-0.000218327247344918
"4930448C13Rik",-0.154537835034656
"4930448I06Rik",-0.000218327247344918
"4930448K20Rik",NA
"4930451C15Rik",-0.215513803769659
"4930451G09Rik",-0.000218327247344918
"4930451I11Rik",NA
"4930452A19Rik",-0.000218327247344918
"4930452B06Rik",-2.96467713389258
"4930452G13Rik",-0.000218327247344918
"4930453H23Rik",NA
"4930453L07Rik",-0.0273496043489527
"4930453N24Rik",-0.0306345248937886
"4930455B14Rik",NA
"4930455C13Rik",-0.0556157986984681
"4930455H04Rik",-0.142355529621425
"4930461G14Rik",-0.103139032367975
"4930465K10Rik",-23.2744021884715
"4930465M20Rik",NA
"4930467D21Rik",-0.984187850687043
"4930467K11Rik",-0.000218327247344918
"4930469G21Rik",-0.000218327247344918
"4930470H14Rik",-0.00246366903077
"4930470P17Rik",NA
"4930471C04Rik",-0.00316251770278226
"4930471M09Rik",-0.000218327247344918
"4930473A02Rik",-0.000218327247344918
"4930474G06Rik",-0.000218327247344918
"4930474M22Rik",-0.000218327247344918
"4930474N05Rik",NA
"4930474N09Rik",-0.000218327247344918
"4930479D17Rik",-0.123669371940063
"4930480G23Rik",NA
"4930480K15Rik",-0.0603751397597627
"4930481A15Rik",-0.000218327247344918
"4930482G09Rik",-0.000218327247344918
"4930483J18Rik",-0.0273496043489527
"4930483K19Rik",-0.000218327247344918
"4930483O08Rik",-0.000218327247344918
"4930486L24Rik",-0.000218327247344918
"4930487H11Rik",-0.0251851796581147
"4930488B22Rik",NA
"4930488L21Rik",-0.000218327247344918
"4930500J02Rik",-0.000218327247344918
"4930500L23Rik",-0.000218327247344918
"4930502E18Rik",-0.000218327247344918
"4930503B20Rik",-0.000218327247344918
"4930503E14Rik",NA
"4930503E24Rik",-0.0284904235189396
"4930503L19Rik",-0.000218327247344918
"4930505A04Rik",-0.000218327247344918
"4930506C21Rik",-0.000218327247344918
"4930506M07Rik",-0.000218327247344918
"4930507D05Rik",-0.00316251770278226
"4930507D10Rik",-19.4439398815867
"4930509E16Rik",-23.7267870781093
"4930511A02Rik",-0.000218327247344918
"4930511E03Rik",-0.000218327247344918
"4930511M06Rik",-0.0329859239741855
"4930512B01Rik",-0.0510770784141724
"4930513N10Rik",-0.0556157986984681
"4930515G01Rik",-0.000218327247344918
"4930515L03Rik",-0.000218327247344918
"4930517E11Rik",NA
"4930519F09Rik",-0.0698090990877709
"4930519F16Rik",-0.000218327247344918
"4930519G04Rik",-0.000218327247344918
"4930519H02Rik",-0.000218327247344918
"4930520O04Rik",-0.000218327247344918
"4930522O17Rik",NA
"4930523C07Rik",-0.000218327247344918
"4930524B15Rik",-0.000218327247344918
"4930524C18Rik",-0.00316251770278226
"4930525D18Rik",-0.000218327247344918
"4930525G20Rik",-0.000218327247344918
"4930526I15Rik",-0.000218327247344918
"4930526L06Rik",-0.000218327247344918
"4930528A17Rik",-0.0217288009345126
"4930528D03Rik",-0.242179244951692
"4930529C04Rik",-0.142355529621425
