"gene","pvalue","lfc","color"
"Atxn1l",0.14780569144111,0.220755219227959,"none"
"Atxn2",0.153050059205971,0.14927505231274,"none"
"Atxn2l",0.186688282588649,0.138170316347487,"none"
"Atxn3",0.0367027113684081,-0.0955049651075357,"none"
"Atxn7",0.00446293267895391,-0.0102075322208713,"none"
"Atxn7l1",0.195392157287526,0.283392281170959,"none"
"Atxn7l2",0.0433910354717615,-0.102234253143562,"none"
"Atxn7l3",0.0213692828657718,-0.0301265362108133,"none"
"Atxn7l3b",0.31443453331232,0.18105951815547,"none"
"AU019823",0.0525315512624599,-0.127699818640401,"none"
"AU022252",0.316087209920808,-0.327674449373741,"none"
"AU040320",0.0213692828657718,-0.0475396829170778,"none"
"Auh",0.210708317189493,-0.224344012919231,"none"
"Aup1",0.0115477730580882,-0.0288985830985336,"none"
"Aurkaip1",0.31443453331232,-0.387736814287433,"none"
"Auts2",0.0821749823708769,0.113423098971091,"none"
"Aven",0.00752419821378109,-0.0204749291035698,"none"
"Avl9",0.0904475212464972,0.150224184564666,"none"
"Avpi1",0.0420935828993989,0.103683792418669,"none"
"AW209491",0.120309438535408,-0.230910985565969,"none"
"AW549877",0.294588929909552,0.289674540855434,"none"
"AW554918",0.180155998596417,0.288406807533786,"none"
"Axin1",0.0907010465956795,0.188229781075608,"none"
"Axin2",0.210708317189493,-0.323210980875138,"none"
"Axl",0.0710578703838118,-0.155052151509278,"none"
"Azi2",0.0340899203962585,0.0706192323675964,"none"
"Azin1",0.0340899203962585,-0.0529178979662797,"none"
"Azin2",0.0213692828657718,0.0598979933005467,"none"
"B230118H07Rik",0.263761989545776,-0.36416306192425,"none"
"B230217C12Rik",0.162212558525157,-0.249909794228673,"none"
"B230219D22Rik",0.0226589011160813,0.0412861627951755,"none"
"B2m",0.270550328537917,-0.338967354494521,"none"
"B3galnt1",0.0463277355428248,-0.108603518468181,"none"
"B3galnt2",0.0525315512624599,-0.11955856868562,"none"
"B3galt1",0.0443689696000951,0.110527765569883,"none"
"B3galt2",0.0931287857560421,0.193383743188999,"none"
"B3galt5",0.05974435829217,-0.125595869349408,"none"
"B3galt6",0.056269090781377,-0.135362502293067,"none"
"B3gat1",0.0261961251732933,-0.029868610578819,"none"
"B3gat2",0.263761989545776,0.36536729941785,"none"
"B3gat3",0.00191477025616268,-0.00469436469693608,"none"
"B3glct",0.0718625094806805,-0.158462467267336,"none"
"B3gnt2",0.0540557301944435,-0.128446476812913,"none"
"B3gntl1",0.0131968913317983,-0.0371429222065993,"none"
"B430305J03Rik",0.015330406770328,-0.0138263443664388,"none"
"B430306N03Rik",0.131325342493439,-0.221749371777805,"none"
"B4galnt1",0.0261262106909124,0.041062650107198,"none"
"B4galnt4",0.0504627797726313,-0.0762813623012039,"none"
"B4galt1",0.0404402720242256,0.102408266001842,"none"
"B4galt2",0.0821749823708769,-0.121142642982728,"none"
"B4galt3",0.0190079804395924,0.0478417977267764,"none"
"B4galt4",0.0380292346383321,0.105045264024082,"none"
"B4galt5",0.0418846176566621,0.0809146694217669,"none"
"B4galt6",0.0185330756794979,-0.0313521989302263,"none"
"B4galt7",0.0663972969608908,-0.15206195182837,"none"
"B4gat1",0.0213692828657718,-0.0396350601127759,"none"
"B630019K06Rik",0.0116547084874098,0.0306574470084164,"none"
"B9d2",0.221551652636969,0.331323309141445,"none"
"Baalc",0.0710578703838118,-0.15405547698312,"none"
"Babam1",0.0997215191722035,-0.183443797041519,"none"
"Bace1",0.026734849179488,0.0430739968196239,"none"
"Bach1",0.00324090842787938,-0.0112270142972869,"none"
"Bach2",0.13186683495104,0.237987233068321,"none"
"Bad",0.0351187817582406,-0.0956058107150444,"none"
"Bag1",0.17403134590478,-0.244431642621164,"none"
"Bag4",0.270550328537917,0.248226270596938,"none"
"Bag5",0.0369903167645006,-0.0856974322921081,"none"
"Bag6",0.0856874534144371,-0.0978285723938734,"none"
"Bahcc1",0.0239226887053229,0.0626479609216521,"none"
"Bahd1",0.153050059205971,0.15456667856919,"none"
"Baiap2",0.0954355272527595,0.0917756252974126,"none"
"Bak1",0.0285824476366013,0.0804370268655256,"none"
"Banf1",0.137222380775534,-0.245057120753229,"none"
"Banp",0.0127577379189842,0.03420883355064,"none"
"Bap1",0.270550328537917,-0.197806006435166,"none"
"Basp1",0.173782221586326,-0.135561411387582,"none"
"Bax",0.0386951161444321,-0.105077493060659,"none"
"Baz1a",0.136584932029218,-0.144612073597608,"none"
"Baz1b",0.0221807276142035,-0.0447377172167967,"none"
"Baz2a",0.294210945167802,0.253328783937714,"none"
"Baz2b",0.0487299288748557,-0.12011519549689,"none"
"Bbc3",0.319311452655288,0.409545714967785,"none"
"Bbip1",0.0620007142897376,0.142309746601298,"none"
"Bbof1",0.056269090781377,-0.132016527854616,"none"
"Bbs1",0.210708317189493,-0.300348356132741,"none"
"Bbs2",0.00112732394221822,-0.00304393483237395,"none"
"Bbs4",0.00446293267895391,-0.0124896803831394,"none"
"Bbs5",0.0351187817582406,0.0945328608288747,"none"
"Bbs7",0.0213692828657718,-0.0618375258993204,"none"
"Bbs9",0.00199355688940279,-0.00768371567379762,"none"
"Bbx",0.0773106571016707,-0.120157414651899,"none"
"BC003331",0.0100600777949887,0.0233149082061676,"none"
"BC003965",0.162031756917871,-0.261250749382935,"none"
"BC004004",0.0425501388480724,-0.0975827182293116,"none"
"BC005537",0.0176193384031509,0.0243482354961032,"none"
"BC005561",0.0285824476366013,0.0812598207576173,"none"
"BC005624",0.26655119487483,-0.283229132772219,"none"
"BC017158",0.116541692966458,-0.226910151780033,"none"
"BC017643",0.00515893900629633,-0.0171429298335783,"none"
"BC022687",0.0181144435255004,0.0473686619141317,"none"
"BC024978",0.0285824476366013,-0.0796863274035858,"none"
"BC025920",0.0522749946234968,0.126038845407984,"none"
"BC029214",0.0187746393122607,0.0524146097669039,"none"
"BC029722",0.0475110107795046,-0.114914679602083,"none"
"BC030336",0.0221024851285517,0.0418967458065666,"none"
"BC030500",0.0550304414313988,0.126892017831286,"none"
"BC031181",0.02357598063776,-0.0607703988889987,"none"
"BC037034",0.0550604744690266,-0.101449950252706,"none"
"BC048403",0.000346610284201081,-0.00204402494670404,"none"
"BC052040",0.0639670015807006,0.142883678177414,"none"
"BC068281",0.0187746393122607,0.0513538461664138,"none"
"Bcan",0.0351187817582406,-0.0451462366725933,"none"
"Bcap29",0.0260408321251094,-0.0681024206265065,"none"
"Bcap31",0.0894006632320441,0.17311136229801,"none"
"Bcar1",0.00707485681979107,-0.0204334100628452,"none"
"Bcas1",0.105571924874554,-0.213071523818817,"none"
"Bcas2",0.00446293267895391,-0.0127247081872116,"none"
"Bcas3",0.0989162863919428,0.199754215445852,"none"
"Bcat1",0.228253327167541,-0.206639502671223,"none"
"Bcat2",0.00981214532199687,0.0273944159008985,"none"
"Bccip",0.0281031536910413,-0.0770557540818096,"none"
"Bckdha",0.0157832888281455,0.0439659482449449,"none"
"Bckdhb",0.00390122746652912,-0.012580383366137,"none"
"Bckdk",0.0123900281195952,0.0336600335444676,"none"
"Bcl10",0.053520203460196,-0.129121200952463,"none"
"Bcl11a",0.0137645483864631,0.0271051396778433,"none"
"Bcl11b",0.153050059205971,0.132504219897545,"none"
"Bcl2",0.142083865635917,-0.249682097219572,"none"
"Bcl2l1",0.0388677549788299,0.0736053244571914,"none"
"Bcl2l13",0.0139965917381207,-0.027363548729694,"none"
"Bcl2l2",0.131325342493439,-0.147047927568773,"none"
"Bcl6",0.283696000220078,-0.263719872311378,"none"
"Bcl7a",0.05974435829217,0.0867347814305561,"none"
"Bcl7b",0.0475106626048569,0.120426248367803,"none"
"Bcl7c",0.0468703698373118,-0.119948590396335,"none"
"Bcl9",0.197995284103581,-0.263238193391765,"none"
"Bcl9l",0.0633501451427562,0.113560303026048,"none"
"Bclaf1",0.056269090781377,0.0949084535558019,"none"
"Bcor",0.177126609593296,0.288171409254517,"none"
"Bcorl1",0.0410376706900102,-0.0895628200479587,"none"
"Bcr",0.00278662414725847,-0.00600944534346989,"none"
"Bcs1l",0.0388677549788299,-0.108113490758344,"none"
"Bdh1",0.00199355688940279,0.00626818381362789,"none"
"Bdnf",0.0522281191994418,0.120744320519366,"none"
"Bdp1",0.00157957988772223,-0.00420425774929414,"none"
"Bean1",0.145238750239498,-0.257004998887114,"none"
"Becn1",0.0351187817582406,-0.0777443029053909,"none"
"Begain",0.254391850550133,-0.2359886312078,"none"
"Bend3",0.02357598063776,0.0639210249505404,"none"
"Bend4",0.00199355688940279,0.00801099227086031,"none"
"Bend5",0.0821749823708769,-0.171360152368005,"none"
"Bend6",0.160160098526108,-0.209283881676349,"none"
"Bet1",0.0370960340222012,-0.0974417562429083,"none"
"Bet1l",0.0406048729900749,-0.107319920400284,"none"
"Bex1",0.101759837578036,-0.193589921042015,"none"
"Bex2",0.0218849764296706,-0.0592574925746893,"none"
"Bex4",0.102157266430093,-0.195818258738142,"none"
"Bfar",0.0636858909544695,0.131214710353983,"none"
"Bhlhb9",0.015330406770328,0.0332864023918531,"none"
"Bhlhe22",0.0808048879895347,-0.137648988192482,"none"
"Bhlhe40",0.259324241894618,-0.214656165145993,"none"
"Bhlhe41",0.315579157074748,-0.363344139881823,"none"
"Bicd1",0.0340899203962585,0.0835667145109441,"none"
"Bicd2",0.0345372915964548,0.0584390250968578,"none"
"Bin1",0.0353728441204772,0.0507681517400942,"none"
"Bin3",0.0375702175255771,0.10305025298663,"none"
"Birc2",0.0357345618794544,0.096685050052103,"none"
"Birc6",0.0380292346383321,0.0704210883138423,"none"
"Bivm",0.270550328537917,0.360200596547521,"none"
"Blcap",0.0590745777687982,-0.0972847137981022,"none"
"Blmh",0.0236546900208206,0.0689745596239148,"none"
"Bloc1s1",0.142083865635917,-0.242623814475585,"none"
"Bloc1s2",0.0730308174397613,-0.161399321980325,"none"
"Bloc1s3",0.0353728441204772,-0.0903260502418858,"none"
"Bloc1s4",0.00208487059656345,0.0090500002380008,"none"
"Bloc1s5",0.180155998596417,-0.265019332299037,"none"
"Bloc1s6",0.0641030296713895,0.145237562219105,"none"
"Blzf1",0.03686590866015,0.0934355936523073,"none"
"Bmi1",0.0136290112044069,-0.0311103860700691,"none"
"Bmp1",0.0375702175255771,-0.0676744278046344,"none"
"Bmp2k",0.206185994013419,-0.306103567592197,"none"
"Bmp7",0.196235234093737,-0.260285321422043,"none"
"Bmpr1a",0.0718625094806805,0.144585415741248,"none"
"Bmpr1b",0.107246398740883,-0.204031960026868,"none"
"Bmpr2",0.150872593901614,0.172312674804163,"none"
"Bms1",0.145530024808076,0.250489193157583,"none"
"Bmt2",0.0600451512027196,-0.135030017464952,"none"
"Bmyc",0.0321335884415106,-0.0778016851333034,"none"
"Bnip1",0.044345599513424,-0.114448665951055,"none"
"Bnip2",0.0995630198781816,-0.195620637670384,"none"
"Bnip3",0.0773119037440066,0.127836675770333,"none"
"Bnip3l",0.0517691318489577,0.0815452929711067,"none"
"Boc",0.0214167790664944,-0.0619031241416352,"none"
"Bod1",0.00127359068420744,-0.00332665722642548,"none"
"Bod1l",0.0751604272441539,-0.134444214407788,"none"
"Bok",0.0340899203962585,-0.0918389802627348,"none"
"Bola2",0.0667942034238818,-0.150255259267621,"none"
"Bola3",0.024492961110704,-0.0708635873005561,"none"
"Bop1",0.00951501125598683,-0.0200661964390035,"none"
"Borcs5",0.0181144435255004,0.0418864813723785,"none"
"Borcs6",0.210708317189493,-0.304019468599662,"none"
"Borcs7",0.0116547084874098,-0.0320860451266483,"none"
"Borcs8",0.0773106571016707,-0.166471323816262,"none"
"Bpgm",0.00312792081235198,0.011229539262724,"none"
"Bphl",0.0195748552170049,-0.0535083780722619,"none"
"Bpnt1",0.0258452981470154,0.0598400096773349,"none"
"Bptf",0.0769960101104285,0.105161665873704,"none"
"Braf",0.056269090781377,0.0820038314473129,"none"
"Brap",0.0184515834536684,-0.0399915826312566,"none"
"Brat1",0.106287403963984,-0.215229904544581,"none"
"Brcc3",0.259324241894618,0.336450899588614,"none"
"Brd1",0.206185994013419,0.228785973074159,"none"
"Brd2",0.0281031536910413,0.0502509326552674,"none"
"Brd3",0.0221807276142035,0.0455504826721879,"none"
"Brd4",0.271752395612091,0.201463662016973,"none"
"Brd7",0.00707485681979107,0.017911070799468,"none"
"Brd8",0.000302442174801614,0.00112185339394293,"none"
"Brd9",0.362120468952749,0.233269947165341,"none"
"Brdt",0.0258452981470154,0.0684008930593698,"none"
"Bre",0.0351187817582406,-0.0947353323793617,"none"
"Brf1",1.00290465922898,0.460780417434802,"FMR1"
"Brf2",0.0198887006659945,0.0505732577123159,"none"
"Bri3",0.168930239099746,-0.267545587315811,"none"
"Bri3bp",0.00135066007311251,-0.00228868488919476,"none"
"Brinp1",0.063275701727514,0.0850660249361705,"none"
"Brinp2",0.036067172067995,-0.0652654695210294,"none"
"Brip1",0.0284721397278799,0.0790650984524552,"none"
"Brix1",0.0379927038687595,-0.103816680123704,"none"
"Brk1",0.00820473921851326,0.018056962088683,"none"
"Brms1",0.0221807276142035,-0.0642157635825496,"none"
"Brms1l",0.0451053798279576,-0.0803644168143053,"none"
"Brox",0.00243054036825543,0.00651609619792722,"none"
"Brpf1",0.02357598063776,0.0595957020933389,"none"
"Brpf3",0.0375702175255771,0.101599380194505,"none"
"Brsk1",0.102771032949534,-0.112191115387667,"none"
"Brsk2",0.285375174493606,0.174174883828118,"none"
"Brwd1",0.05576098665907,0.0829608513521632,"none"
"Brwd3",0.000758161862719491,-0.0024912721244888,"none"
"Bscl2",0.000302442174801614,0.000775287327752029,"none"
"Bsdc1",0.0821749823708769,0.149085072998054,"none"
"Bsg",0.141322997492862,-0.149414925605655,"none"
"Bsn",0.206185994013419,0.194381853433141,"none"
"Btaf1",0.00951501125598683,-0.0193169297425939,"none"
"Btbd1",0.00199355688940279,0.00620372506854128,"none"
"Btbd10",0.0116547084874098,-0.0288182206868616,"none"
"Btbd11",0.0182632237728683,-0.0493990019262153,"none"
"Btbd17",0.0251915963129673,-0.0704468394749316,"none"
"Btbd19",0.150626951681217,0.243546735458964,"none"
"Btbd2",0.0610024622205491,-0.125124648704502,"none"
"Btbd3",0.164716834410625,0.157551709603523,"none"
"Btbd6",0.0376016114262298,0.0874492868010689,"none"
"Btbd7",0.0239226887053229,0.0691280826869162,"none"
"Btbd9",0.210708317189493,0.166755048045633,"none"
"Btf3",0.0590745777687982,-0.125177935852137,"none"
"Btf3l4",0.0143373329221604,0.0299074872270424,"none"
"Btg1",0.0228803450158921,-0.0570228823721113,"none"
"Btg2",0.127764828101258,-0.207839577989618,"none"
"Btg3",0.106287403963984,0.212856329308275,"none"
"Btrc",0.195392157287526,0.16542903584743,"none"
"Bub3",0.0211663777236611,0.0480949231268183,"none"
"Bud13",0.00137880329118507,-0.00389334264560958,"none"
"Bud31",0.0213692828657718,0.0575354841756796,"none"
"Bysl",0.14300516704062,0.216082168552035,"none"
"Bzrap1",0.0137645483864631,0.0190558729039835,"none"
"Bzw1",0.0325016207340669,0.0456892595520327,"none"
"Bzw2",0.048987728273857,-0.0968322654201162,"none"
"C130074G19Rik",0.210708317189493,-0.307608265311017,"none"
"C1d",0.0116547084874098,-0.0332143313439428,"none"
"C1galt1",0.129699203738644,0.237008528194266,"none"
"C1galt1c1",0.240323467384601,-0.351296493582663,"none"
"C1qa",0.184251796059145,-0.282654082304453,"none"
"C1qb",0.100131870315008,-0.203328934687928,"none"
"C1qbp",0.0189253656424663,-0.0493782215495846,"none"
"C1qc",0.042374747378556,-0.113998456360902,"none"
"C1ql1",0.345673928803969,-0.416957012377682,"none"
"C1ql3",0.0116547084874098,-0.0279808705395631,"none"
"C1qtnf4",0.145530024808076,-0.163871569326263,"none"
"C2cd2",0.056269090781377,-0.134608421104106,"none"
"C2cd2l",0.228253327167541,0.172891784308819,"none"
"C2cd3",0.0578070761248496,0.122806946476475,"none"
"C2cd4b",0.180155998596417,-0.288536761132708,"none"
"C2cd4c",0.0656030002032168,-0.14917353764157,"none"
"C2cd5",0.0187746393122607,0.0373964040773196,"none"
"C330007P06Rik",0.0620007142897376,-0.116903694260868,"none"
"C3ar1",0.14422448797954,-0.240154284507443,"none"
"C4b",0.0232487879234987,0.0641359031744795,"none"
"C530008M17Rik",0.210708317189493,0.214673467702083,"none"
"C5ar2",0.0553842204877215,0.122964284531098,"none"
"C77370",0.102584297888993,0.180238632179275,"none"
"C87436",0.00446293267895391,0.0145938903771924,"none"
"Cab39",0.042374747378556,-0.0590905638923798,"none"
"Cab39l",0.0195391094615608,0.0545846614438701,"none"
"Cabin1",0.143885521377524,0.141376611847218,"none"
"Cables1",0.00421959044776413,0.0130885287871102,"none"
"Cables2",0.0219756375029849,0.0554878350079543,"none"
"Cabp1",0.0116547084874098,0.0235312273239581,"none"
"Cabp7",0.960100216596161,-0.32312256430041,"none"
"Cacfd1",0.0351153994506416,-0.08084820056632,"none"
"Cachd1",0.107962245868353,-0.155063802428623,"none"
"Cacna1a",0.0628349991617855,0.0800158481394462,"none"
"Cacna1b",0.352379894301517,0.271436281413285,"none"
"Cacna1c",0.0388677549788299,-0.0992749295503508,"none"
"Cacna1d",0.263761989545776,0.307792185755761,"none"
"Cacna1e",0.15299151148725,0.221011173633336,"none"
"Cacna1g",1.00290465922898,-0.556399665972977,"WT"
"Cacna1h",0.02357598063776,0.04849456335582,"none"
"Cacna1i",0.043406829861872,-0.0629366883834167,"none"
"Cacna2d1",0.105405647336938,0.128177002183986,"none"
"Cacna2d2",0.02357598063776,-0.0677987067242004,"none"
"Cacna2d3",0.0665635530079008,0.0982529441055557,"none"
"Cacnb1",0.0890719716012381,0.0994751309481631,"none"
"Cacnb2",0.104309742210921,0.131624868293746,"none"
"Cacnb3",0.0853169582218959,-0.113682932730896,"none"
"Cacnb4",0.0821749823708769,0.122771504059895,"none"
"Cacng2",0.00161568192523336,0.00416522572312889,"none"
"Cacng3",0.0917333554004483,-0.138346858415567,"none"
"Cacng4",0.141322997492862,-0.248194678364462,"none"
"Cacng7",0.0255995333317813,-0.0472125200130037,"none"
"Cacng8",0.261903503739641,0.144053569669151,"none"
"Cactin",0.0816423223778228,0.144729718027739,"none"
"Cacul1",0.0477298719019922,0.0833187283539227,"none"
"Cacybp",0.0285824476366013,-0.0679312924265892,"none"
"Cad",0.0370960340222012,-0.0929354866969777,"none"
"Cadm1",0.154459452268816,-0.17914629813694,"none"
"Cadm2",0.220760233628344,0.213414236879312,"none"
"Cadm3",0.0216115201189802,0.0269330238136953,"none"
"Cadm4",0.273536934066234,-0.282278288237102,"none"
"Cadps",0.0357345618794544,0.0524070921599412,"none"
"Cadps2",0.156056810980956,0.184071121982994,"none"
"Cage1",0.0958286582510545,-0.161887707549236,"none"
"Calb1",0.02357598063776,-0.0595804880321257,"none"
"Calcoco1",0.0477298719019922,-0.0843102710306777,"none"
"Cald1",0.0958286582510545,-0.187050133421073,"none"
"Calm1",0.0756370150793261,-0.0439876470794525,"none"
"Calm2",0.105571924874554,-0.120287451650906,"none"
"Calm3",0.0386951161444321,-0.0428756391099371,"none"
"Caln1",0.043365798262785,0.0717128760954746,"none"
"Calr",0.00860313616182526,-0.0152549879034578,"none"
"Calu",0.0174373162865477,-0.0324888349920176,"none"
"Caly",0.010703734000949,0.0192099641081632,"none"
"Camk1",0.0251927318936403,-0.0702147625450653,"none"
"Camk1d",0.434005633012289,0.239067878096537,"none"
"Camk1g",0.348636546758003,-0.397827524660209,"none"
"Camk2a",0.0042872555059695,-0.00737981791895549,"none"
"Camk2b",0.479894703990079,0.154209924669194,"none"
"Camk2d",0.000302442174801614,-0.00128799313497534,"none"
"Camk2g",0.0115174886975965,0.0236275123204107,"none"
"Camk2n1",0.17403134590478,-0.146012576395472,"none"
"Camk2n2",0.0758690952930552,-0.16678472135497,"none"
"Camk4",0.101332485166686,0.153148176014076,"none"
"Camkk1",0.00663492514824421,0.0100504958904634,"none"
"Camkk2",0.0181243224098971,0.0263964481028635,"none"
"Camkmt",0.0723431228326075,-0.156737739272262,"none"
"Camkv",0.05974435829217,0.0505163743037095,"none"
"Caml",0.0266506420098008,0.0693810867587114,"none"
"Camsap1",0.0310762931675764,-0.0521591092698453,"none"
"Camsap2",0.0019437799176977,-0.00352983428093681,"none"
"Camsap3",0.0947234675108494,0.183847570164124,"none"
"Camta1",0.479894703990079,0.273988551407776,"none"
"Camta2",0.0550604744690266,-0.0576767757053107,"none"
"Cand1",0.149853432942239,0.142739679594909,"none"
"Cant1",0.109767296668908,0.166858639894536,"none"
"Canx",0.145238750239498,-0.101738948831918,"none"
"Cap1",0.116225875756684,0.102116111271543,"none"
"Cap2",0.00124509276460891,-0.00142733232482274,"none"
"Capn1",0.160160098526108,0.272180667540449,"none"
"Capn10",0.0285824476366013,0.0756797076816938,"none"
"Capn15",0.210708317189493,0.221326291872755,"none"
"Capn2",0.186688282588649,-0.270641471410238,"none"
"Capn5",0.0808048879895347,-0.151431684276481,"none"
"Capn7",0.0310762931675764,-0.0654554209815276,"none"
"Capns1",0.0181243224098971,0.037058772708198,"none"
"Caprin1",0.107246398740883,0.114270963797002,"none"
"Caps2",0.0947234675108494,0.182693338245087,"none"
"Capza1",0.0213692828657718,-0.053401136592181,"none"
"Capza2",0.0958286582510545,0.0849322096029215,"none"
"Capzb",0.0213692828657718,0.0345302797987743,"none"
"Car10",0.113948698646603,-0.206873880867487,"none"
"Car11",0.0475002493201635,-0.0892473875851312,"none"
"Car12",0.0665635530079008,-0.152924595582606,"none"
"Car15",0.00180300096858774,0.00540198260090129,"none"
"Car2",0.160217082970679,-0.235939643164924,"none"
"Car4",1.00290465922898,-0.653004911252477,"WT"
"Car7",0.00157957988772223,0.00425915376372001,"none"
"Carf",0.0258452981470154,0.0717699700862341,"none"
"Carhsp1",0.0302163596048487,-0.086853892388749,"none"
"Carkd",0.294210945167802,-0.347664087994409,"none"
"Carm1",0.102655286800523,-0.1344831861144,"none"
"Carnmt1",0.00820473921851326,-0.0222741393811741,"none"
"Cars",0.0285824476366013,-0.0687928036431935,"none"
"Cars2",0.00190013686311533,-0.00622028944207632,"none"
"Casc3",0.199759297440609,0.19734871810297,"none"
"Casc4",0.0300713121864862,0.050963532373677,"none"
"Casd1",0.210708317189493,0.270576350760212,"none"
"Cask",0.0646987688010125,-0.138330549389799,"none"
"Caskin1",0.0463663352805624,0.0723401744910831,"none"
"Caskin2",0.100329050663508,-0.204681766175139,"none"
"Casp2",0.0942543884817528,-0.176541762927264,"none"
"Casp8ap2",0.143816147261896,-0.253510671115696,"none"
"Casp9",0.126365189175508,0.205656799134232,"none"
"Cass4",0.00478346065221944,-0.0153210516918254,"none"
"Casz1",0.015330406770328,-0.0430335432965758,"none"
"Cat",0.0258452981470154,-0.0713592186230418,"none"
"Cav2",0.173782221586326,-0.261115496737321,"none"
"Cbarp",0.116829295273953,0.100923938697467,"none"
"Cbfa2t2",0.27732924437574,0.303739981911394,"none"
"Cbfa2t3",0.123490937971615,-0.185902757011898,"none"
"Cbfb",0.344205800748361,-0.422169559137881,"none"
"Cbl",0.153050059205971,0.198284547320462,"none"
"Cblb",0.0545856547955373,0.117663801651274,"none"
"Cbll1",0.0690504795204646,0.153819821223443,"none"
"Cbr1",0.029814750944416,0.0831945911005238,"none"
"Cbr3",0.153050059205971,-0.260792966246229,"none"
"Cbr4",0.187284042800168,-0.299471783159828,"none"
"Cbs",0.0798350623840702,-0.172460812307339,"none"
"Cbwd1",0.0357345618794544,0.0917273616251401,"none"
"Cbx1",0.210708317189493,-0.321718576933857,"none"
"Cbx3",0.227589421634133,-0.276343842423237,"none"
"Cbx4",0.00291151789693257,0.00858830451806499,"none"
"Cbx5",0.149354048710972,0.164377242892758,"none"
"Cbx6",0.0285824476366013,0.0358457084702792,"none"
"Cbx7",0.0856874534144371,-0.146246239795682,"none"
"Cbx8",0.0351187817582406,-0.0899803354792641,"none"
"Cby1",0.0808048879895347,-0.170532314491117,"none"
"Cc2d1a",0.00663492514824421,0.0157346170330826,"none"
"Cc2d1b",0.107962245868353,0.217500740184269,"none"
"Cc2d2a",0.178578681101504,-0.288616038506946,"none"
"Ccar1",3.84912169895625e-05,1.4839143052497e-05,"none"
"Ccar2",0.142845378942685,0.180363057014258,"none"
"Ccdc106",0.00515893900629633,-0.0173842109799538,"none"
"Ccdc107",0.0411570912916745,-0.105763267573211,"none"
"Ccdc112",0.0137645483864631,-0.0367744557378845,"none"
"Ccdc114",0.0841577278342254,-0.147590566746565,"none"
"Ccdc115",0.0741436287951653,-0.162889979442624,"none"
"Ccdc116",0.00492356097862078,-0.0147754138382534,"none"
"Ccdc117",0.000302442174801614,-0.00081782634238635,"none"
"Ccdc12",0.0474054051830576,-0.121191019071254,"none"
"Ccdc120",0.0557551954475274,0.132896116079427,"none"
"Ccdc124",0.472310160981708,-0.481393742003915,"none"
"Ccdc127",0.0123900281195952,0.0257959272949424,"none"
"Ccdc130",0.0201106174620458,-0.0552848420620538,"none"
"Ccdc134",0.0934181704378726,-0.182527044993103,"none"
"Ccdc136",0.381033009007623,-0.449065996078959,"none"
"Ccdc137",0.105571924874554,0.213596352925129,"none"
"Ccdc141",0.0709332768310437,-0.140414548287216,"none"
"Ccdc144b",0.0176193384031509,-0.0469214308848657,"none"
"Ccdc148",0.018912519238669,-0.0515702779979449,"none"
"Ccdc149",0.113443691718974,-0.164852507226373,"none"
"Ccdc157",0.0821749823708769,0.175808412150064,"none"
"Ccdc159",0.0709191798802907,0.155125268813924,"none"
"Ccdc167",0.0376016114262298,0.10259747163751,"none"
"Ccdc174",0.107246398740883,-0.216069767177073,"none"
"Ccdc177",0.0821749823708769,0.164463959831252,"none"
"Ccdc181",0.0184515834536684,-0.0499066199565569,"none"
"Ccdc184",0.444145317317144,0.464357449748046,"none"
"Ccdc186",0.056269090781377,-0.105011732393912,"none"
"Ccdc22",0.0357345618794544,-0.0924576485634279,"none"
"Ccdc25",0.0401257162208495,0.0978565087122228,"none"
"Ccdc28a",0.0587210438459037,0.135925375581582,"none"
"Ccdc28b",0.0821749823708769,-0.178693692656548,"none"
"Ccdc30",0.105571924874554,0.208472984733532,"none"
"Ccdc32",0.0369945402448141,-0.0896276933957787,"none"
"Ccdc39",0.184752335697299,0.290311155032555,"none"
"Ccdc43",0.0340899203962585,0.0889654763258227,"none"
"Ccdc47",0.00492251210369647,0.0107120623818793,"none"
"Ccdc50",0.106961020215817,-0.205828115698254,"none"
"Ccdc53",0.0195391094615608,0.0509308140968173,"none"
"Ccdc57",0.206185994013419,0.312249027423758,"none"
"Ccdc58",0.0641030296713895,-0.124038980706798,"none"
"Ccdc59",0.0351187817582406,-0.0943285077209008,"none"
"Ccdc6",0.801569168059963,0.35461864607685,"none"
"Ccdc60",0.0677643141669342,-0.151764299204966,"none"
"Ccdc61",0.0435469643360616,0.114955252400902,"none"
"Ccdc64",0.0285824476366013,0.0600817266851441,"none"
"Ccdc66",0.0919791943684427,-0.188367587387594,"none"
"Ccdc71",0.208375879193672,-0.28238912352111,"none"
"Ccdc71l",0.00112732394221822,0.00277495786284067,"none"
"Ccdc73",0.268661840840284,0.369405052559336,"none"
"Ccdc74a",0.136584932029218,-0.243706098900529,"none"
"Ccdc8",0.122905815130528,-0.219406847885714,"none"
"Ccdc84",0.0726740559529795,-0.160082909648996,"none"
"Ccdc85a",0.186688282588649,0.214260218909627,"none"
"Ccdc85b",0.0953703955888008,-0.172884110770413,"none"
"Ccdc85c",0.0300713121864862,0.0793645221854077,"none"
"Ccdc86",0.0213692828657718,0.0619694847055391,"none"
"Ccdc88a",0.00301332937059048,0.00829861365895689,"none"
"Ccdc88c",0.0116547084874098,0.0206092989162319,"none"
"Ccdc9",0.0443689696000951,0.0947116465596432,"none"
"Ccdc90b",0.0113697333201437,0.0306021527868865,"none"
